trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
2.938530000000000138e-05	-7.449849999999998140e-02	-1.330810000000000048e-01	1.972299999999999748e-03	-5.910029999999999928e-04	-2.748979999999999826e-04	0.000000000000000000e+00	-9.488589699999999336e-03	9.165424630000000572e-02	-1.016181406999999981e-01	5.294949089999999997e-02	-7.850554669999999791e-02	1.052934942000000040e-01	4.928783687300023644e+02	4.715676628285465881e+02
5.382790000000000009e-05	-1.090579999999999883e-01	-1.264829999999999843e-01	1.889099999999999894e-03	-1.936490000000000021e-04	-2.171300000000000031e-04	6.809804260000001941e-02	-4.965850089999999939e-02	-6.355051240000000878e-02	-4.259939349999999902e-02	3.544935529999999890e-02	-8.838610470000000940e-02	1.302351888999999929e-01	4.896982388344706010e+02	4.713890161722266612e+02
-8.141529999999999254e-03	6.360919999999999942e-03	-1.203749999999999959e-01	1.562900000000000096e-03	-1.822609999999999953e-04	-3.006659999999999975e-04	1.507784778999999853e-01	-9.428632550000000390e-02	9.829807600000000506e-03	9.890733100000000111e-02	-7.716153899999999774e-03	-1.089229837999999978e-01	2.427546660000000009e-02	4.898510389296113772e+02	4.702243520703364084e+02
5.385580000000000028e-05	-1.495990000000000097e-01	-1.054640000000000161e-01	1.771009999999999945e-03	-1.449339999999999917e-04	-2.363499999999999987e-04	1.945539558000000113e-01	-9.661400559999999693e-02	8.234534379999999820e-02	7.460801600000001484e-03	-4.500995750000000295e-02	-1.767857769999999981e-02	1.516456265999999997e-01	4.913763644911803681e+02	4.702526014943496762e+02
-8.122529999999997599e-03	-2.636729999999999977e-02	-1.508150000000000046e-01	9.573799999999999715e-04	-6.859389999999999932e-04	-4.657689999999999921e-04	2.559617858000000079e-01	-5.010564010000000124e-02	-1.232445223000000062e-01	-6.543274100000000260e-02	2.858825850000000154e-02	-2.544318229999999875e-02	1.060935102000000047e-01	4.889346926702486940e+02	4.713802374667562844e+02
-8.938929999999997711e-03	-1.142930000000000057e-01	-1.177579999999999877e-01	1.513900000000000098e-03	-1.063259999999999900e-03	-5.553119999999999714e-04	1.729682999999999915e-01	-1.842517990000000147e-02	5.545683760000000295e-02	6.656326440000000233e-02	5.305407949999999678e-02	-7.670660990000000012e-02	1.159372496999999946e-01	4.880580734260415170e+02	4.711516309725101337e+02
1.664279999999999926e-02	-1.111630000000000118e-01	-2.315840000000000121e-01	3.507339999999999850e-03	-1.179010000000000084e-03	-4.192780000000000335e-04	2.547989300000000346e-01	-5.581265710000000296e-02	-8.721968300000000618e-02	-5.732211670000000175e-02	1.206009091999999949e-01	-1.674920374000000156e-01	1.156707446000000000e-01	4.915056918264135106e+02	4.723761253286054398e+02
-1.959859999999999727e-02	2.532720000000000110e-02	-1.208510000000000001e-01	1.792399999999999983e-03	-7.930269999999997512e-04	-5.055160000000000165e-04	3.928226499999999954e-01	-4.641501099999999734e-03	-3.895458670000000179e-02	-4.693469890000000200e-02	1.335980491000000048e-01	-1.661144656000000108e-01	-2.299336240000000170e-02	4.925898304598257482e+02	4.719427048828873694e+02
-2.265889999999999747e-05	-1.848249999999999893e-01	-9.304730000000004109e-02	2.600149999999999857e-03	-3.249750000000000251e-04	-4.058740000000000243e-04	3.263040410999999419e-01	-7.932289740000000866e-02	1.157186422999999936e-01	8.515641029999999889e-02	-2.327890180000000142e-02	-7.018011949999999888e-02	8.082352780000000292e-02	4.905382607648432440e+02	4.701512974841729715e+02
-1.206060000000000118e-02	-3.161580000000000206e-03	-1.040880000000000138e-01	1.666919999999999904e-03	-5.681319999999999469e-04	-5.889349999999999577e-04	2.727144611000000274e-01	-8.618674669999999705e-02	-7.140055070000000947e-02	-3.242562799999999801e-02	-4.842395929999999959e-02	1.429516810000000006e-02	3.119271180000000171e-02	4.898068697577421631e+02	4.707142150903279685e+02
