trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
5.644770000000000505e-05	-1.412489999999999926e-02	6.921289999999999387e-02	-3.531739999999999495e-05	-5.527310000000000448e-05	-4.106869999999999661e-04	0.000000000000000000e+00	-3.918469530000000256e-02	6.161262099999999936e-02	4.718435910000000344e-02	-5.595196899999999723e-02	8.456195999999999158e-03	-9.927271390000000362e-02	5.259187792883586781e+02	4.997102285084343976e+02
4.359469999999999838e-03	-5.285370000000000172e-03	7.149850000000000649e-02	-1.556080000000000050e-04	-0.000000000000000000e+00	-4.683419999999999960e-05	4.239897730000001530e-02	9.305805800000000599e-03	8.021144080000000565e-02	-5.045392120000000147e-02	-3.950884279999999915e-02	5.173463900000000414e-03	-4.367550020000000172e-02	5.232511811511743645e+02	4.993093511547951380e+02
-4.816349999999999625e-03	-3.631030000000000368e-02	7.361710000000000476e-02	-2.118190000000000264e-04	-0.000000000000000000e+00	-1.422650000000000076e-04	4.990143999999998442e-02	5.640713399999999593e-03	3.107710559999999830e-02	1.406578399999999958e-02	-4.687352520000000189e-02	-3.402805699999999871e-03	8.002827919999999651e-02	5.252648937156815236e+02	4.998410346663343944e+02
2.050980000000000140e-05	-8.502249999999997657e-03	7.361529999999998075e-02	-1.351879999999999803e-04	-0.000000000000000000e+00	-1.687709999999999872e-04	3.780355979999999727e-02	-4.729947660000000109e-02	2.064823119999999873e-02	2.712867310000000032e-02	-3.215778579999999803e-02	-3.540109859999999997e-02	-5.898987580000000092e-02	5.269197299110946915e+02	4.999989541906095951e+02
3.100420000000000378e-05	4.401069999999999982e-03	1.119039999999999896e-01	-4.858530000000000119e-04	-0.000000000000000000e+00	-1.819930000000000039e-04	6.939686440000000789e-02	-5.143027490000000312e-02	4.228203690000001402e-02	-3.163619629999999544e-02	1.168444010000000040e-02	-3.721504470000000508e-02	-1.096544369999999935e-01	5.232705407635000938e+02	4.998133083376448553e+02
3.581570000000000066e-03	-5.276259999999999978e-02	9.918680000000000552e-02	-5.196950000000000311e-04	4.452680000000000360e-23	-4.106869999999999661e-04	8.655823579999999406e-02	3.947525999999999813e-03	5.396098430000000057e-02	-9.077081200000000627e-02	-6.206805400000000271e-03	2.939708619999999856e-02	3.463660509999999526e-02	5.229804985715643397e+02	4.996398604347374999e+02
4.445159999999999975e-05	-2.362150000000000014e-02	8.413330000000000808e-02	-4.529109999999999603e-04	1.761920000000000007e-23	-3.250159999999999660e-04	5.535446840000000923e-02	3.834325560000000077e-02	3.254896160000000233e-02	1.477083650000000047e-02	9.447772899999999988e-03	9.503660000000000146e-04	3.657952619999999683e-02	5.250873328268751266e+02	4.998477976838703967e+02
6.205709999999999699e-03	-3.825690000000000080e-03	8.409220000000000583e-02	-6.469520000000000088e-04	3.643610000000000035e-04	-1.426979999999999948e-04	6.303416839999997912e-02	4.514178270000000076e-02	1.801183399999999957e-03	2.366164590000000012e-02	8.784452499999999622e-03	1.075812930000000049e-02	-2.357926089999999933e-02	5.250030500701840310e+02	4.996775576170751947e+02
2.841179999999999791e-05	4.627870000000000074e-03	1.004609999999999947e-01	-9.813190000000000281e-04	1.765559999999999948e-04	-4.034300000000000321e-05	6.222600819999998811e-02	2.488751169999999999e-02	-2.779502149999999935e-02	1.982497999999999899e-02	3.092241110000000168e-02	2.063993760000000163e-02	1.746202300000000186e-03	5.274824493093648243e+02	5.002050525527991454e+02
2.595270000000000216e-03	-4.707540000000000335e-02	1.232499999999999984e-01	-7.675710000000000952e-04	2.832579999999999907e-04	-2.524670000000000343e-04	1.036878281999999984e-01	-1.335646900000000102e-03	4.885639599999999985e-03	-3.072223799999999894e-02	1.677461669999999808e-02	9.299851600000000676e-03	7.969293339999999892e-02	5.261132749491590630e+02	5.000458049435092107e+02
