trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-8.681420000000000456e-03	-7.505879999999998109e-02	-1.403570000000000373e-01	2.804659999999999944e-04	-8.114380000000000464e-04	0.000000000000000000e+00	0.000000000000000000e+00	-5.619351270000000342e-02	1.153665010000000032e-02	-2.488735512999999955e-01	4.719157700000000538e-03	-2.395716780000000171e-02	1.262457301000000087e-01	5.170423700409692174e+02	5.066593428279143723e+02
-4.294560000000000217e-03	-6.226190000000000196e-02	-7.397289999999999421e-02	6.522100000000000456e-05	-5.926040000000000474e-04	5.074710000000000071e-05	1.078091649999999985e-01	-2.627741509999999975e-02	-9.987182290000000406e-02	-1.822745865000000021e-01	-3.326576939999999899e-02	2.728633899999999973e-02	-6.922755490000000178e-02	5.145071536831376307e+02	5.058788690537841148e+02
1.526760000000000096e-02	-7.177699999999999358e-02	-8.092059999999998143e-02	7.886869999999999385e-04	-7.003180000000000125e-04	4.970819999999999276e-04	9.990070500000000631e-02	-9.428856400000000526e-02	-1.920697450000000139e-02	-7.844922669999999931e-02	3.383429129999999951e-02	-1.162962740000000016e-02	-2.050430856000000079e-01	5.121883773348498607e+02	5.052135553459145854e+02
3.006039999999999971e-04	-9.446549999999999392e-02	-1.100150000000000156e-01	8.536460000000000055e-04	-8.114380000000000464e-04	5.505790000000000423e-04	7.822869600000001422e-02	-8.703523140000000990e-02	1.277474507999999953e-01	-5.974235490000000259e-02	9.721976609999999352e-02	1.757545275000000073e-01	-9.367146480000000663e-02	5.101183454751423483e+02	5.056363328100154035e+02
-1.474999999999999922e-02	-1.214109999999999912e-01	-1.243269999999999931e-01	9.736600000000002154e-04	-5.093549999999999640e-04	5.228950000000000004e-04	7.879715400000000813e-02	6.384240260000000056e-02	1.720024152000000084e-01	-5.592305079999999873e-02	9.959143739999999634e-02	-1.617705889999999924e-02	-1.039635101999999978e-01	5.115276039000146397e+02	5.051823363949493455e+02
2.666800000000000420e-03	-4.734449999999999770e-02	-1.221319999999999906e-01	4.457719999999999868e-04	-3.557550000000000252e-04	5.759899999999999656e-04	1.304074500000000081e-01	1.039600437000000044e-01	3.424942859999999950e-02	-1.204313614000000060e-01	9.060485779999999378e-02	8.850115429999999561e-02	3.786555870000000296e-02	5.104776104389713964e+02	5.057717816224411536e+02
-1.464499999999999830e-02	-1.274129999999999985e-01	-1.101829999999999893e-01	1.128770000000000077e-03	-4.603109999999999369e-05	6.392039999999999875e-04	1.621260949999999978e-01	4.323817419999999995e-02	-4.353141459999999852e-02	-9.679002579999999856e-02	8.564764660000000196e-02	-6.654510450000000743e-02	2.777890970000000334e-02	5.126986902112640792e+02	5.061338357265412355e+02
-5.634150000000000096e-03	-7.003270000000000328e-02	-9.975099999999999245e-02	4.020169999999999560e-04	-2.546820000000000122e-05	4.275559999999999972e-04	1.247713450000000057e-01	-5.272400210000000031e-02	-9.435243249999999970e-02	-3.781212579999999879e-02	1.242979837999999976e-01	1.259146350000000039e-02	-8.011712399999999096e-03	5.142615417501003776e+02	5.062321361304956895e+02
-8.730669999999997669e-03	-1.282780000000000031e-01	-9.748070000000000346e-02	6.207130000000000590e-04	1.393020000000000022e-04	1.847879999999999933e-04	9.492382999999995907e-02	-9.180264000000000479e-02	3.607874949999999997e-02	1.473769860000000327e-02	8.831937099999999374e-02	-3.766072050000000143e-02	2.319980599999999903e-03	5.146698507866481123e+02	5.058983005289843504e+02
1.285840000000000073e-02	-4.823369999999999741e-02	-1.234390000000000071e-01	3.888369999999999500e-04	-4.013040000000000053e-04	1.911590000000000175e-04	1.665343200000000135e-01	-4.912914220000000332e-02	1.261905995000000003e-01	-9.677790299999999152e-03	1.281648327000000087e-01	2.636190509999999931e-02	6.403385840000000440e-02	5.142332508578533634e+02	5.057142015893109033e+02
-6.982659999999999909e-03	-1.020770000000000011e-01	-6.403079999999999883e-02	4.584009999999999908e-04	-6.005300000000000254e-05	1.973320000000000141e-04	1.539419599999999888e-01	3.380033849999999895e-02	9.743838990000000533e-02	4.402088950000000028e-02	6.398275659999999587e-02	7.421099519999999061e-02	6.399468280000000786e-02	5.135225523190526928e+02	5.057743534353353994e+02
2.464370000000000015e-03	-1.698959999999999707e-02	-8.302710000000000645e-02	2.717560000000000049e-04	-3.436399999999999828e-04	2.342859999999999724e-04	1.388900300000000532e-01	4.369786870000000323e-02	1.089785855999999969e-01	3.075399300000000030e-02	5.507874990000000137e-02	8.472188299999999089e-03	6.697918749999999533e-02	5.139146112237216357e+02	5.057569936982997092e+02
-6.988800000000000741e-03	-1.619990000000000041e-01	-7.911329999999996976e-02	5.944210000000000335e-04	-6.611439999999999028e-04	2.197729999999999844e-04	1.911104700000000600e-01	7.790890470000000345e-02	6.547288610000000231e-02	-1.256615536000000033e-01	-1.630191439999999908e-02	1.201901980000000085e-02	5.999556269999999775e-02	5.159378505350067599e+02	5.060581815639047250e+02
2.181849999999999935e-03	-5.099440000000000223e-02	-9.622050000000000047e-02	1.290060000000000046e-04	-5.932790000000000502e-04	2.698309999999999988e-04	1.664493499999999959e-01	3.379191609999999957e-02	-4.257533700000000476e-02	-1.218418470999999975e-01	-2.028596299999999800e-03	-1.449687585999999972e-01	-2.298687910000000306e-02	5.145684343009460235e+02	5.060318204817394871e+02
-2.073230000000000125e-03	-7.612069999999999947e-02	-3.590209999999999235e-02	4.040630000000000241e-04	-2.451239999999999929e-04	2.249329999999999960e-04	1.231052799999999975e-01	-5.495524909999999902e-02	-8.778562970000000631e-02	-1.260758799999999900e-03	2.852737849999999881e-02	8.248088800000000220e-02	-8.023872519999999953e-02	5.150522183476061855e+02	5.054786663917541318e+02
