trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
3.412029999999999952e-11	1.640859999999999819e-01	4.439909999999999690e-02	-7.578580000000000342e-04	-0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-1.135257750000000058e-02	-3.812711819999999724e-02	6.919932249999999341e-02	-8.677305400000000224e-02	8.194209140000000002e-02	-3.720483730000000155e-02	5.397721030233462898e+02	5.103868364074870101e+02
5.036090000000000092e-05	2.201739999999999808e-01	8.796510000000000440e-02	-9.618629999999999758e-04	-4.167019999999999687e-04	0.000000000000000000e+00	1.307397108658797102e-01	6.582606039999999714e-02	6.030306860000000241e-02	-2.008485919999999925e-02	-1.163449991999999933e-01	2.215603010000000150e-02	2.038524900000000199e-03	5.359711614085579185e+02	5.104410621923016151e+02
6.870850000000000395e-03	2.885479999999999989e-02	1.395229999999999908e-02	-2.393709999999999957e-04	9.767719999999999376e-05	0.000000000000000000e+00	3.339960491000000253e-01	-5.380328339999999876e-02	2.317902780000000162e-02	4.720755039999999930e-02	-1.414764739999999944e-02	-1.901517728000000074e-01	-8.769665800000001066e-02	5.380522137809388141e+02	5.106463641420201611e+02
-1.492560000000000067e-02	2.814579999999999860e-01	4.143730000000000330e-02	-7.344219999999999828e-04	1.088099999999999967e-05	-1.659519999999999995e-04	3.392746099999999765e-01	-4.493285500000000245e-03	-1.071188120000000042e-02	-8.547362890000000102e-02	-1.058812649999999952e-02	1.116247533000000042e-01	1.594739809999999938e-02	5.411991205092016344e+02	5.105712301459453784e+02
-1.390399999999999969e-02	1.839099999999999902e-01	2.741829999999999962e-02	-7.411209999999998589e-04	1.088099999999999967e-05	0.000000000000000000e+00	1.212211500000000552e-01	3.892172249999999861e-02	5.948281099999999655e-02	6.541373379999999849e-02	4.468005750000000192e-02	8.339864739999999776e-02	7.897121700000000674e-03	5.368727377292433403e+02	5.108721311114885566e+02
6.683909999999999504e-05	1.399170000000000136e-01	7.993830000000000380e-03	-1.530430000000000050e-04	1.088099999999999967e-05	0.000000000000000000e+00	1.067922090999999657e-01	-8.490959529999998756e-02	-8.993396500000000460e-02	-7.158900950000000873e-02	-1.252469810000000038e-02	1.325220215000000035e-01	-2.341153829999999963e-02	5.368950478226402083e+02	5.098942160085176738e+02
-1.652920000000000084e-02	2.973989999999999689e-01	9.728139999999999010e-02	-8.552660000000000340e-04	-3.946830000000000021e-04	0.000000000000000000e+00	3.187549591000001237e-01	6.049397780000000113e-02	1.201860857999999949e-01	4.141305969999999753e-02	-4.110383709999999857e-02	7.713603859999999812e-02	1.021927556000000042e-01	5.334875213296054426e+02	5.100642711981068373e+02
9.503750000000004002e-05	9.266339999999999300e-02	1.219579999999999970e-02	-2.819599999999999906e-04	-3.356069999999999870e-05	1.654359999999999797e-24	3.531668525000000169e-01	-9.227158809999999600e-02	2.015375850000000052e-02	-1.768372010000000133e-02	7.882157199999999947e-03	-8.725918070000000804e-02	1.472742370000000058e-02	5.338859665785173547e+02	5.098797731792930676e+02
-2.238059999999999702e-02	2.703499999999999792e-01	7.762049999999998118e-02	-6.685149999999999513e-04	1.505119999999999914e-05	-1.018890000000000404e-04	2.924397324999998271e-01	-1.604433409999999824e-02	1.447260833000000024e-01	-4.001758550000000109e-02	-6.534338100000000246e-03	-7.579882920000000079e-02	8.086168670000000447e-02	5.350472749944759698e+02	5.102069788644891446e+02
-9.637379999999999211e-03	1.255000000000000004e-01	2.219590000000000105e-02	-4.952209999999999804e-05	-1.657320000000000050e-04	0.000000000000000000e+00	2.581010750000000131e-01	-1.635292639999999867e-02	8.264005500000000393e-02	-2.615907110000000035e-02	9.703348870000000348e-02	-1.188025062000000048e-01	-2.665055250000000070e-02	5.354440632603241284e+02	5.111783503751577769e+02
8.499089999999999293e-04	1.526480000000000059e-01	-1.738040000000000071e-02	-1.442580000000000002e-04	9.378229999999999824e-05	-6.062289999999999855e-05	9.795524399999999687e-02	-7.558037419999999451e-02	-2.400614339999999902e-02	-4.234981320000000271e-02	1.445959551000000065e-01	-6.379738270000000211e-02	3.241043199999999944e-03	5.366308773798739367e+02	5.107758021331761142e+02
-1.336320000000000043e-02	3.071440000000000281e-01	5.846459999999999851e-02	-6.025400000000000417e-04	-4.059080000000000175e-04	-8.285489999999999847e-05	2.935643239999999321e-01	1.036881974999999956e-01	-1.785863900000000037e-03	4.982794900000000332e-03	1.199167123000000057e-01	2.595483120000000032e-02	8.473360140000001095e-02	5.405724258432313718e+02	5.118239761256062366e+02
-4.724609999999999747e-03	1.412329999999999974e-01	4.491930000000000228e-02	-3.725869999999999616e-04	-4.059080000000000175e-04	6.418129999999999484e-05	2.069443499999999991e-01	1.131487090000000001e-01	-7.595869660000000023e-02	5.938972120000000215e-02	1.027184866000000057e-01	1.124445680000000017e-02	2.615549049999999973e-02	5.396030907508239807e+02	5.119292210743063833e+02
-5.202009999999999967e-03	1.312650000000000206e-01	-2.221379999999999796e-03	-1.893069999999999952e-04	6.830739999999999588e-05	9.511500000000004055e-05	9.200753500000004304e-02	-1.614419569999999901e-02	-1.628348128000000061e-01	-3.659833939999999897e-02	-4.964367220000000247e-02	-2.903574789999999878e-02	3.832699569999999806e-02	5.393299252571395073e+02	5.104693743087961479e+02
-1.339679999999999864e-02	3.148980000000000112e-01	7.993450000000000555e-02	-5.460060000000000304e-04	-4.059080000000000175e-04	-2.200920000000000198e-04	3.312897399999999992e-01	6.691463360000000915e-02	1.627164580000000152e-02	6.942682999999999494e-02	-1.939376894000000018e-01	-1.969653050000000002e-02	8.835356429999999262e-02	5.360872685789672687e+02	5.102606832475265719e+02
-1.078980000000000043e-02	8.988519999999999843e-02	8.854549999999999227e-03	5.103470000000000115e-05	8.778999999999999803e-05	0.000000000000000000e+00	3.642412850000000257e-01	-1.362202259999999998e-01	-7.531817300000000215e-03	1.754549960000000020e-02	-1.298577739000000009e-01	-5.863944279999999676e-02	-5.950015490000001156e-02	5.354393882009651406e+02	5.096122679975708252e+02
-1.342009999999999904e-02	2.119369999999999865e-01	5.169550000000000534e-02	-5.359600000000000388e-04	2.168879999999999875e-04	-2.863049999999999905e-04	2.176429350000000096e-01	-7.770247650000000617e-02	9.403327699999999845e-02	-4.833046679999999928e-02	1.601532439999999932e-02	2.379519579999999843e-02	-7.064045089999999860e-02	5.374891354290306253e+02	5.105175518329967304e+02
-2.006140000000000007e-02	2.251849999999999963e-01	3.682869999999999894e-02	-4.239490000000000164e-04	8.885229999999998953e-05	-2.720990000000000388e-04	4.746873500000001189e-02	4.207602889999999957e-02	7.584848639999999809e-02	-6.636026139999999518e-02	7.529751419999999862e-02	1.037138500000000033e-02	-3.589784640000000249e-02	5.386504438449891268e+02	5.116717007366149801e+02
-1.336129999999999957e-02	1.548309999999999964e-01	1.992410000000000014e-02	-1.706279999999999798e-04	2.168879999999999875e-04	0.000000000000000000e+00	1.266314849999999881e-01	-4.369245499999999637e-03	-7.077779759999999754e-02	1.533822280000000059e-02	1.417451123000000035e-01	5.299407519999999733e-02	-5.055580369999999879e-02	5.375013260901439480e+02	5.115801425845626795e+02
-1.047730000000000015e-02	3.442769999999999997e-01	1.013039999999999913e-01	-8.708539999999998990e-04	-3.525749999999999913e-04	-1.224250000000000078e-04	3.433156000000000541e-01	1.978015161999999993e-01	4.428455840000000004e-02	-4.264316669999999865e-02	4.875872899999999718e-03	3.297721270000000121e-02	6.488729399999999814e-02	5.371220545024003741e+02	5.116560586833032289e+02
-1.282780000000000075e-03	-6.350060000000000253e-04	5.269509999999999819e-03	1.086979999999999950e-04	-2.283549999999999914e-04	0.000000000000000000e+00	5.114508660000000040e-01	-3.543115819999999999e-02	-2.385819340000000163e-02	8.823370910000000178e-02	3.904042819999999775e-02	-1.234091801000000016e-01	-2.506429149999999870e-02	5.363040374705111617e+02	5.106764750946456388e+02
-1.789140000000000175e-02	2.299179999999999835e-01	-3.113219999999999876e-02	1.596120000000000026e-04	1.757459999999999806e-04	-2.353279999999999803e-04	3.180804859999999956e-01	-6.779983000000000537e-02	-1.362367102999999802e-01	-1.553347754999999941e-01	-1.242438815000000002e-01	-9.098836670000000348e-02	3.798482150000000168e-02	5.393567920539620673e+02	5.101839068358540317e+02
-1.033110000000000105e-02	2.821049999999999947e-01	5.265519999999999923e-02	-5.932420000000000098e-04	2.182300000000000028e-04	-2.947000000000000075e-04	1.862702000000000246e-01	-2.849132849999999953e-02	9.626024619999999643e-02	1.129854594000000018e-01	-1.682635198000000110e-01	3.877887400000000137e-03	2.287345689999999848e-02	5.360126451631231248e+02	5.097692881427333873e+02
-1.019520000000000105e-03	6.911420000000000063e-02	-2.623609999999999831e-02	3.594359999999999922e-05	4.437330000000000289e-04	0.000000000000000000e+00	3.586631099999999517e-01	-1.658570401999999999e-01	-1.785374870000000155e-02	-3.947820219999999963e-02	-2.299243639999999991e-02	-3.521146400000000742e-03	-1.137697456999999940e-01	5.364313884545684914e+02	5.101495725288343692e+02
-1.700399999999999828e-02	2.771089999999999942e-01	3.029730000000000270e-02	-9.521889999999999868e-04	-1.177569999999999976e-05	-2.563069999999999975e-04	3.655100949999999793e-01	-8.888315100000000399e-03	4.503347690000000098e-02	3.504257849999999758e-02	-9.620206900000000810e-03	6.751206590000000118e-02	2.104765980000000009e-02	5.352786608437625091e+02	5.108044270907368514e+02
-4.222440000000000047e-03	9.554800000000000793e-02	-1.451100000000000133e-02	-7.965349999999999894e-05	1.685690000000000051e-04	-1.654359999999999797e-24	3.046102199999999871e-01	-3.337920020000000043e-02	-6.110727860000000206e-02	6.052809869999999787e-02	9.256696940000000429e-02	8.343992929999999308e-02	-4.985707469999999669e-02	5.360236522649050812e+02	5.110463575152943463e+02
