trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-5.465710000000000224e-05	-5.138759999999999856e-02	-9.483580000000001176e-02	1.459060000000000088e-03	2.596619999999999883e-05	2.829460000000000113e-04	0.000000000000000000e+00	-9.815617699999999377e-03	1.731643719999999970e-02	-9.777337410000000451e-02	3.959794140000000295e-02	-6.922325719999999905e-02	5.444036400000000324e-03	6.193456057585004828e+02	6.330389383905318255e+02
-1.296359999999999901e-05	-3.794070000000000081e-02	-8.916849999999997001e-02	1.116210000000000075e-03	1.242479999999999800e-04	2.151270000000000157e-04	4.460343349999999762e-02	-4.576710009999999940e-02	-7.247592220000000085e-02	2.064061379999999890e-02	1.049115575000000022e-01	-4.642509589999999770e-02	1.161907879999999824e-02	6.181159664743305484e+02	6.327790445850732794e+02
-3.621239999999999908e-05	-1.361769999999999925e-01	-7.846069999999999434e-02	1.624830000000000068e-03	1.537520000000000011e-04	2.254099999999999984e-04	1.363876988000000123e-01	-1.243064291999999987e-01	-6.795378990000000563e-02	-2.962540890000000052e-02	-6.099837310000000290e-02	1.844595980000000163e-02	4.378654910000000233e-02	6.188798189197462989e+02	6.329905548148702792e+02
-2.101029999999999825e-03	2.474009999999999751e-02	-5.920990000000000281e-02	1.121529999999999923e-03	-1.187110000000000091e-04	2.299570000000000075e-04	2.212482176000000189e-01	-9.294224759999999974e-02	9.240258780000000505e-02	-2.381529500000000021e-02	-9.804700000000001262e-03	1.927035380000000075e-02	-6.913986730000000469e-02	6.202698820495400014e+02	6.339254251458102090e+02
1.793090000000000276e-04	-9.914990000000004078e-02	-2.907230000000000231e-02	1.135249999999999974e-03	-1.864219999999999983e-04	0.000000000000000000e+00	1.718773389999999901e-01	-1.056755870000000187e-02	7.937231279999999722e-02	1.689207419999999918e-02	1.041653601000000068e-01	-1.273412219999999970e-02	-8.659784210000000260e-02	6.209569042878247274e+02	6.332580200026887951e+02
1.340529999999999988e-04	-3.285609999999999919e-02	-5.484880000000000311e-02	1.267869999999999935e-03	-1.187110000000000091e-04	1.791899999999999971e-04	1.110916059999999955e-01	2.197496370000000254e-02	-1.461667319999999937e-02	-1.094973268000000027e-01	3.245272109999999821e-02	-2.296522339999999829e-02	-1.293323960000000022e-02	6.193026520365214083e+02	6.326945137645966497e+02
1.969740000000000152e-04	-6.199019999999999531e-02	-5.261359999999999648e-02	1.287109999999999947e-03	-1.187110000000000091e-04	-8.762809999999998862e-05	4.573512599999999401e-02	-2.000646200000000090e-03	-6.423710759999999576e-02	5.917151070000001289e-02	8.384345990000000026e-02	-3.190301699999999793e-03	-2.032113800000000161e-03	6.198142403578278845e+02	6.324132979694601318e+02
1.759920000000000050e-04	-5.785409999999999164e-02	-3.357709999999999861e-02	1.407630000000000643e-03	-1.187110000000000091e-04	0.000000000000000000e+00	3.360098700000000577e-02	-1.074351039999999965e-02	-9.783475619999999762e-02	-3.314538799999999959e-03	-5.364188260000000291e-02	1.077344229999999993e-02	5.177427800000000344e-03	6.187103771656409208e+02	6.317397868728223784e+02
1.759929999999999936e-04	3.139900000000000156e-03	-3.361610000000000292e-02	1.274540000000000005e-03	-1.187110000000000091e-04	0.000000000000000000e+00	6.768750099999999714e-02	-3.665112720000000129e-02	5.582234999999999975e-02	-1.984380170000000013e-02	-1.168118414999999993e-01	1.476200419999999965e-02	-9.855781100000000558e-03	6.177640307301591065e+02	6.326437122313428745e+02
1.808640000000000085e-04	-5.771749999999999797e-02	-2.421660000000000132e-02	1.454140000000000033e-03	-2.632290000000000237e-04	0.000000000000000000e+00	8.646767100000000983e-02	1.664352939999999906e-02	1.145872572000000006e-01	9.103599850000000659e-02	6.997138290000000371e-02	-6.550654799999999778e-02	-3.425439329999999810e-02	6.187720193163816020e+02	6.329838382660026355e+02
3.665879999999999833e-03	-5.667069999999999746e-02	-2.151920000000000222e-02	1.086539999999999988e-03	-1.187110000000000091e-04	1.041200000000000399e-04	3.804111600000001370e-02	4.366541410000000095e-02	2.936814430000000628e-02	-1.055635149000000023e-01	5.784573679999999857e-02	-6.806379499999999638e-02	1.752743929999999936e-02	6.172465689026703330e+02	6.328745416980647178e+02
1.759920000000000050e-04	4.937569999999999416e-04	-6.005789999999999566e-03	1.172539999999999910e-03	-1.187110000000000091e-04	-2.646979999999999724e-23	8.567375500000000421e-02	-7.434704799999999718e-03	-2.701646859999999942e-02	-4.683021739999999877e-02	7.249893089999999429e-02	4.732078779999999985e-02	4.791764110000000521e-02	6.170968834875415041e+02	6.326618347013787798e+02
1.724990000000000030e-04	-9.620460000000000123e-02	7.337800000000000225e-03	1.163270000000000103e-03	-6.549829999999999596e-05	0.000000000000000000e+00	1.131695749999999806e-01	1.699387720000000018e-02	-8.673626119999999773e-02	4.247545249999999661e-02	8.199820430000000215e-02	9.914893580000000428e-02	2.343826859999999929e-02	6.160820721416122296e+02	6.318910679771367995e+02
