trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
2.375749999999999824e-03	1.159589999999999926e-01	7.737000000000000821e-02	-1.507789999999999955e-03	-8.439139999999997538e-04	-4.045440000000000082e-04	0.000000000000000000e+00	-2.036726700000000140e-02	-9.894886099999999907e-03	2.134110540000000097e-02	-2.564244549999999956e-02	3.161955200000000216e-02	-5.294021520000000147e-02	5.625128661319106413e+02	5.555821825615219041e+02
6.967840000000000145e-02	1.621440000000000103e-01	1.217099999999999849e-01	-1.748470000000000016e-03	3.336369999999999635e-04	1.838830000000000065e-03	3.409079000000000415e-01	-2.087597459999999960e-02	-3.170218900000000128e-03	-5.163370849999998624e-02	5.425243200000000321e-02	8.635741010000000384e-02	-1.088115299999999931e-02	5.598254660461984713e+02	5.557004594632372800e+02
-3.786449999999999538e-02	-4.779150000000000238e-03	-2.235839999999999789e-03	-5.289480000000000050e-04	-9.543639999999999719e-04	-1.254909999999999923e-03	6.784750400000000292e-01	-2.017869770000000132e-02	-8.968422000000000199e-03	8.014651700000000045e-03	3.400583500000000162e-03	7.461953900000000209e-03	4.126848550000000032e-02	5.617311677078541834e+02	5.555082002805423826e+02
3.959490000000000232e-02	2.579659999999999731e-01	-1.120950000000000071e-02	-1.177579999999999903e-03	-5.761990000000000037e-04	-1.377219999999999963e-03	4.066335600000000050e-01	7.372515300000000160e-03	-4.457411300000000201e-03	-1.561651340000000041e-02	6.899347600000000323e-03	3.815909609999999785e-02	4.748084169999999826e-02	5.614180786056938359e+02	5.544988593105301788e+02
6.823570000000000156e-03	-9.439500000000000668e-02	-1.060640000000000055e-01	8.422289999999998944e-04	-7.073280000000000149e-04	-1.924820000000000047e-03	6.149137299999999362e-01	-4.529465100000000348e-03	1.805037959999999941e-02	-1.263067389999999839e-02	6.158620950000000260e-02	-5.584341030000000011e-02	1.260017732000000001e-01	5.596874039954592490e+02	5.549912717922043157e+02
4.779559999999999365e-02	1.449079999999999813e-01	-7.737380000000000646e-02	-1.961820000000000133e-04	-4.950169999999999397e-04	-1.761039999999999958e-03	3.796903300000000203e-01	1.802691660000000154e-02	-2.630765370000000269e-02	6.222250680000000062e-02	-3.373712379999999761e-02	7.964943909999999683e-02	-8.080263100000000323e-03	5.618711893489908107e+02	5.542129774067344670e+02
-6.635470000000000083e-04	2.012710000000000055e-01	1.052569999999999895e-01	-2.285750000000000021e-03	-9.099080000000000709e-04	6.159419999999999652e-04	5.315249969999999990e-01	2.271674630000000000e-02	2.646776140000000124e-02	-8.440436169999999960e-02	-1.627224760000000117e-02	6.867590399999999942e-03	1.100385985000000011e-01	5.584078805381241182e+02	5.537275328399978207e+02
-2.158740000000000138e-03	9.306359999999999633e-03	7.005329999999999890e-02	-1.446550000000000006e-03	-1.138160000000000040e-03	6.435829999999999806e-04	2.834181830000000457e-01	1.095570639999999922e-02	-1.699164129999999884e-02	2.827639129999999848e-02	-2.964316700000000065e-03	7.041637729999999928e-02	-9.753303929999999899e-02	5.597035260800939795e+02	5.546390269138480562e+02
-9.259049999999999572e-03	2.387600000000000000e-01	6.417849999999999944e-02	-1.823219999999999962e-03	-5.659709999999999654e-04	4.128700000000000230e-04	3.014073500000000183e-01	-6.837566800000000923e-03	1.462276849999999927e-02	-3.714286189999999738e-02	5.198109190000000518e-02	8.182073110000000205e-02	7.592422759999999105e-02	5.582627817764117708e+02	5.553288307535251533e+02
6.223840000000000231e-04	2.515520000000000256e-02	3.947419999999999402e-02	-7.491699999999997407e-04	-4.812980000000000123e-04	3.281580000000000521e-04	3.103622839999999883e-01	-2.066629999999999897e-05	1.115485779999999920e-02	-7.984233000000000302e-04	-5.824864390000000086e-02	4.085992600000000301e-03	6.475503900000000382e-03	5.616688171042944759e+02	5.547366369403804356e+02
