trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
2.235389999999999860e-03	-4.002030000000000171e-02	2.783050000000000107e-02	-6.936619999999999462e-04	-0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-8.345674499999998844e-03	8.624794310000000186e-02	8.624204500000000329e-02	-6.135413060000000085e-02	5.449616200000000077e-03	-7.820741650000000156e-02	4.852590881485796217e+02	5.250245255800688255e+02
-6.784210000000000153e-04	-3.046670000000000281e-02	4.753469999999999918e-02	-3.541640000000000196e-04	-0.000000000000000000e+00	0.000000000000000000e+00	4.914651099999999689e-02	7.679743029999999693e-02	4.923540860000000241e-02	-4.842895609999999657e-02	-7.378972660000000794e-02	-3.052023389999999892e-02	-1.086084722999999946e-01	4.837752604339043501e+02	5.248350449485247964e+02
1.665699999999999820e-02	-6.114169999999999328e-02	3.014350000000000016e-02	-1.220179999999999963e-04	-0.000000000000000000e+00	0.000000000000000000e+00	7.700892099999999407e-02	4.603780900000000592e-02	3.375137560000000120e-02	3.926153920000000075e-02	-1.031437730000000011e-02	-5.880060780000000153e-02	-8.482367740000000544e-02	4.853164297609000641e+02	5.249280959572188294e+02
3.999940000000000331e-04	-5.494139999999999788e-03	1.619550000000000156e-02	-2.117750000000000112e-04	-0.000000000000000000e+00	0.000000000000000000e+00	9.034041599999999284e-02	2.851057200000000139e-02	-1.979267700000000071e-03	9.158578209999999886e-02	6.185311980000000182e-02	4.279785700000000165e-03	-1.090238580000000082e-02	4.848264767640328046e+02	5.251960200597829953e+02
8.836540000000000367e-03	-6.065000000000000252e-02	4.848759999999999702e-03	-4.808300000000000161e-04	6.980220000000000738e-05	-1.233279999999999956e-04	9.804840599999999073e-02	4.962529379999999768e-02	7.896707099999998938e-03	-9.921392760000000144e-02	6.746864190000000094e-02	3.003951599999999875e-02	-4.582797300000000101e-02	4.855948264316788254e+02	5.255012679116694017e+02
3.128720000000000090e-04	-6.484320000000000361e-02	1.658340000000000161e-02	-2.117750000000000112e-04	-0.000000000000000000e+00	0.000000000000000000e+00	4.756076799999999632e-02	1.908822979999999850e-02	1.420104599999999929e-03	2.599261300000000122e-02	4.294999790000000178e-02	5.989190419999999848e-02	-5.895694239999999670e-02	4.854793749272138825e+02	5.255320133004883019e+02
4.290060000000000054e-04	1.213000000000000102e-03	2.010659999999999889e-04	-5.292180000000000278e-04	-0.000000000000000000e+00	0.000000000000000000e+00	9.842681800000001313e-02	-1.054244389999999844e-02	9.177935099999999513e-03	8.493826699999999785e-02	1.036664441000000048e-01	4.646742930000000160e-02	-1.275565690000000051e-02	4.868621389232196179e+02	5.258611698160781316e+02
9.636640000000000136e-03	-2.419949999999999879e-02	-1.020360000000000017e-02	-3.854809999999999639e-04	1.930320000000000180e-04	-3.508169999999999583e-04	7.940409999999999136e-02	2.373439759999999843e-02	-2.473078529999999872e-02	-4.139661669999999960e-02	8.966640010000000161e-02	5.864046369999999925e-02	2.305365170000000033e-02	4.862585503560168263e+02	5.257288473863717400e+02
6.201909999999999715e-03	-6.422630000000000006e-02	-7.045609999999999894e-03	-2.117750000000000112e-04	1.202340000000000011e-04	-3.569339999999999948e-04	5.925057000000000240e-02	-1.426695659999999664e-02	-8.486721460000000439e-02	-5.905375820000000053e-02	-4.067907409999999696e-02	6.432597889999999707e-02	-3.472991339999999955e-02	4.842935699406403387e+02	5.254039240755772653e+02
4.394119999999999623e-03	-2.348750000000000143e-02	7.380669999999998031e-03	-2.117750000000000112e-04	-0.000000000000000000e+00	-1.385260000000000083e-04	7.390496999999998651e-02	-4.737823289999999743e-02	-8.356410679999999591e-02	8.116675820000000818e-02	-1.361374851000000108e-01	-1.032755300000000103e-03	-5.491927759999999659e-02	4.848469409448000533e+02	5.249209014964868629e+02
2.338250000000000051e-03	-2.111280000000000101e-03	-7.046639999999999848e-03	-2.887699999999999881e-04	-6.617449999999997840e-24	-1.321910000000000088e-04	4.202590000000000492e-02	-5.519354650000000279e-02	-8.369135689999999961e-02	5.535684409999999667e-02	-9.511708820000000508e-02	-1.015940775999999990e-01	-2.955760669999999909e-02	4.830905834234566214e+02	5.251874542791877047e+02
1.019780000000000166e-02	-6.153980000000000561e-02	4.008259999999999601e-03	-2.623659999999999881e-04	9.853010000000000045e-05	-2.057650000000000061e-04	8.826837500000001002e-02	-3.691484650000000090e-02	-6.512521600000000487e-03	-1.122925981000000017e-01	-4.318916090000000235e-02	-2.276521995999999937e-01	-2.072328149999999938e-02	4.861267554443862196e+02	5.253867328917839359e+02
6.764530000000000369e-03	-3.358140000000000430e-02	1.221779999999999915e-02	-2.117750000000000112e-04	7.939249999999998229e-05	0.000000000000000000e+00	5.337589000000000222e-02	-6.547711230000000104e-02	5.304445680000000052e-02	2.659110339999999975e-02	2.342265049999999946e-02	-1.677917488000000013e-01	1.966549949999999922e-02	4.873232465048757831e+02	5.260501337183982287e+02
-9.702450000000000050e-04	5.425769999999999899e-03	7.434660000000000053e-03	-4.892190000000000471e-04	8.375290000000000241e-05	0.000000000000000000e+00	6.561530499999999877e-02	-5.454622430000000133e-02	1.128565420000000041e-01	6.224763030000000225e-02	1.244620931999999985e-01	-1.008883229999999950e-02	3.661914599999999825e-03	4.884991336973574221e+02	5.264046894627603024e+02
-9.587550000000000456e-04	-5.417500000000000093e-02	9.051850000000000174e-03	-3.655990000000000346e-04	-0.000000000000000000e+00	-1.704990000000000086e-04	8.012304500000000385e-02	1.073438179999999971e-02	9.789521480000000497e-02	-1.019874704000000021e-01	1.521525944999999880e-01	7.183922719999999429e-02	2.607316900000000021e-03	4.881501251263886161e+02	5.262841921825996678e+02
9.476399999999999407e-03	-3.621649999999999869e-02	1.017769999999999959e-02	-2.117750000000000112e-04	3.361469999999999649e-04	0.000000000000000000e+00	6.254300499999999874e-02	2.564932710000000088e-02	6.117111499999999813e-02	6.820079599999999929e-03	8.657971619999998980e-02	9.384580519999999315e-02	-1.292558689999999920e-02	4.865970125403103452e+02	5.256299732368089508e+02
-9.667839999999999377e-04	-8.707380000000000675e-03	1.318160000000000078e-03	-2.117750000000000112e-04	7.340840000000000006e-05	0.000000000000000000e+00	5.994877400000000328e-02	3.551938009999999757e-02	-2.920511229999999889e-02	7.040926660000000614e-02	2.884423480000000012e-02	1.231690941000000011e-01	-1.096157610000000025e-02	4.843722138571723690e+02	5.253205319285289079e+02
-9.672210000000000963e-04	-4.241580000000000350e-02	1.322290000000000054e-03	-1.312970000000000001e-04	-0.000000000000000000e+00	0.000000000000000000e+00	4.140730700000000430e-02	6.759022740000000806e-02	-5.577075430000000278e-02	4.677578760000000030e-02	-8.106028079999999525e-02	3.239838180000000067e-02	3.577637940000000238e-02	4.833395060864409629e+02	5.246488038117302040e+02
-9.672210000000000963e-04	-1.720050000000000051e-02	1.317559999999999955e-03	-2.117750000000000112e-04	-0.000000000000000000e+00	0.000000000000000000e+00	2.924393000000000131e-02	1.828532039999999914e-02	-8.942282349999999824e-02	-9.859998030000000080e-02	-1.627426244999999883e-01	4.029114030000000013e-02	-3.848890249999999819e-02	4.817634149492623123e+02	5.246852133478104179e+02
1.473780000000000055e-03	-6.435340000000001892e-02	1.503569999999999907e-02	6.277400000000000037e-04	7.416139999999997066e-05	-8.808049999999999127e-05	1.133998859999999914e-01	-7.996916099999999347e-03	-9.824389050000000012e-02	-1.519146430000000055e-02	-1.589164094000000138e-01	-4.506052309999998562e-02	-3.643156420000000228e-02	4.824886711031426785e+02	5.248762839154277344e+02
-9.656030000000002077e-04	1.421309999999999935e-02	-3.286439999999999848e-03	-2.592370000000000050e-05	-8.494649999999999044e-05	0.000000000000000000e+00	1.443706280000000564e-01	-6.592921549999999908e-02	6.833123330000000217e-02	8.466508479999999837e-02	-1.009413938000000011e-01	-1.360522416999999928e-01	1.102376419999999933e-02	4.839017472303871727e+02	5.252370602846768861e+02
7.477059999999998048e-03	-2.635600000000000095e-02	-3.299630000000000011e-03	-8.508000000000000534e-05	-0.000000000000000000e+00	0.000000000000000000e+00	5.623009300000001570e-02	1.130736851999999959e-01	7.244012989999999708e-02	-1.358246736000000010e-01	-3.604420609999999664e-02	-6.297782229999999981e-02	-1.060776939999999967e-02	4.842613720316516037e+02	5.252927477956466191e+02
-9.695500000000000125e-04	-5.417469999999999231e-02	-3.296460000000000189e-03	2.700320000000000194e-04	-1.702899999999999976e-04	0.000000000000000000e+00	6.253857999999999639e-02	8.962948529999999192e-02	-1.063362519999999992e-02	6.045863059999998651e-02	1.772680810000000148e-02	-8.155859370000000108e-02	1.781615949999999782e-02	4.845929196975288278e+02	5.251752316456236258e+02
-9.644750000000000111e-04	4.656570000000000153e-02	-3.264780000000000112e-03	-1.231790000000000077e-04	1.499150000000000038e-04	0.000000000000000000e+00	1.364479550000000374e-01	3.943406850000000241e-02	-5.814664469999999974e-02	3.904547860000000259e-02	1.420486847000000108e-01	-4.885566470000000244e-02	8.576948489999999814e-02	4.843701185485613792e+02	5.256956773450409628e+02
