trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
1.754630000000000078e-02	-3.604359999999999509e-02	-3.635119999999999324e-02	-5.443280000000000644e-04	-1.323489999999999568e-23	-1.190029999999999989e-04	0.000000000000000000e+00	-4.660634870000000124e-02	6.904969019999999957e-02	-1.010115993000000045e-01	3.415072300000000088e-02	-3.955180800000000253e-03	1.951504349999999902e-02	5.454268654128701428e+02	5.045922981986354330e+02
1.876020000000000118e-02	-3.606219999999999565e-02	-3.255389999999999673e-02	-9.385209999999998866e-05	6.455200000000000131e-05	-1.393699999999999887e-04	3.179954500000000545e-02	-5.247375110000000037e-02	1.235777276000000063e-01	-1.078038161999999994e-01	-1.025581379999999931e-02	3.299259720000000118e-02	3.472243359999999807e-02	5.440849368875051368e+02	5.047494352141287095e+02
2.649599999999999872e-02	-3.608510000000000190e-02	-4.940640000000000309e-02	3.049899999999999920e-04	9.670459999999998888e-05	0.000000000000000000e+00	5.312943500000000263e-02	-3.578681210000000251e-02	8.542403410000000419e-02	-2.447202780000000064e-02	-8.771815599999999852e-03	-5.807980530000000224e-02	1.800433821000000101e-01	5.422079556646016272e+02	5.050523882566810698e+02
6.892370000000000094e-03	-1.517009999999999886e-02	-4.642690000000000011e-02	3.719560000000000010e-04	-2.615410000000000087e-04	0.000000000000000000e+00	6.475870999999999711e-02	2.471839669999999906e-02	3.501754320000000087e-02	4.789390000000000032e-04	-2.580972800000000053e-02	-5.349318279999999703e-02	1.331578210999999901e-01	5.412787938943077961e+02	5.046314764507443442e+02
2.034170000000000075e-02	-7.183939999999998383e-02	-3.638190000000000174e-02	-6.329439999999999491e-05	-4.129080000000000250e-04	0.000000000000000000e+00	1.094944999999999946e-01	3.140102510000000041e-02	-3.962052899999999635e-03	5.670485899999999288e-03	-5.212320840000000260e-02	5.903110400000000611e-03	1.237991162999999978e-01	5.410421262491713605e+02	5.044151480500302114e+02
1.831970000000000126e-02	-3.402820000000000150e-02	-5.053619999999999640e-02	-8.871520000000000740e-05	-4.511290000000000374e-04	0.000000000000000000e+00	5.716958999999999930e-02	2.547711000000000073e-02	-4.651513620000000127e-02	-4.968208560000000190e-02	-1.686536909999999945e-02	-1.452432239999999937e-02	1.245072569000000018e-01	5.392585713024935785e+02	5.041983108408471139e+02
1.338350000000000130e-02	-5.951519999999999033e-02	-5.310760000000000480e-02	2.664449999999999740e-04	-4.283069999999999499e-04	7.463590000000000144e-05	5.562550499999999176e-02	-4.397528300000000043e-03	-4.136190680000000064e-02	-4.240187759999999861e-02	-2.308535950000000295e-02	3.951082160000000260e-02	3.186745779999999861e-02	5.410295346113524602e+02	5.042303233736850530e+02
1.334639999999999958e-02	-4.542830000000000479e-02	-2.224349999999999938e-02	-1.600390000000000037e-04	-4.283069999999999499e-04	-1.981890000000000095e-04	7.995354499999998699e-02	1.218378800000000052e-03	-1.236682469999999916e-02	-1.139106497000000051e-01	-1.495718149999999969e-02	-2.100584050000000105e-02	-7.813464399999999269e-03	5.398207833356196943e+02	5.039178301723400182e+02
1.510819999999999871e-02	-2.304789999999999964e-02	-2.330220000000000208e-02	-1.292900000000000039e-04	-4.283080000000000199e-04	-4.057660000000000043e-04	3.711724999999999747e-02	4.049446500000000032e-02	-2.884714650000000033e-02	4.140854749999999668e-02	3.352663670000000096e-02	-1.236115589000000015e-01	2.366919339999999997e-02	5.418737717586926692e+02	5.051954482378667990e+02
1.150690000000000046e-02	-3.056140000000000245e-02	-3.310519999999999435e-02	-4.438750000000000150e-05	-4.283069999999999499e-04	-6.756480000000000471e-04	3.865707499999999908e-02	6.632948660000000107e-02	-3.586381780000000297e-02	1.190811828000000044e-01	4.722065909999999950e-02	2.209141470000000260e-02	2.563927959999999853e-02	5.435375223265605200e+02	5.051561851843463842e+02
2.506029999999999716e-02	-4.308759999999999674e-02	-5.135239999999999944e-02	3.708410000000000092e-04	-2.555890000000000223e-04	-6.953080000000000588e-04	7.470712499999999923e-02	1.142153110000000173e-02	-2.913381180000000625e-02	1.731569280000000086e-02	6.174802580000000179e-02	5.671623150000001251e-02	-1.940864449999999894e-02	5.438188581175363652e+02	5.048090930071127218e+02
1.687570000000000042e-02	-6.310579999999999662e-03	-3.818840000000000429e-02	4.288880000000000448e-04	6.631560000000000590e-05	-8.089999999999999318e-04	8.280780000000001473e-02	6.079233869999999679e-02	-5.542661999999999416e-03	-1.346236510000000004e-02	1.375212810000000022e-02	9.681843019999999966e-02	-4.743019889999999794e-02	5.404244007179239588e+02	5.040505443813236184e+02
6.926619999999999652e-03	-2.717549999999999827e-02	7.390030000000000210e-02	-4.319330000000000131e-04	1.755100000000000052e-04	-1.345010000000000649e-03	2.182039699999999971e-01	9.942407109999999715e-02	8.568429970000000784e-02	-6.479301640000000029e-02	9.306107550000000672e-02	-1.551619982999999925e-01	-5.114755390000000346e-02	5.444511513465522512e+02	5.048519177199158321e+02
-7.582909999999999998e-03	-6.557649999999999937e-03	1.679130000000000067e-01	-1.186559999999999915e-03	8.614599999999999818e-04	-1.748629999999999933e-03	2.213499300000000003e-01	2.148460665999999963e-01	8.800940619999998715e-02	3.738663900000000016e-03	-4.305465470000000017e-02	1.895729142000000533e-01	-1.390585988000000162e-01	5.377202316091066905e+02	5.041470059868948965e+02
4.376219999999999416e-02	-1.362200000000000077e-01	-2.213229999999999920e-01	1.295640000000000030e-03	-1.407520000000000646e-03	3.618900000000000198e-04	9.133284600000000086e-01	-2.049694780000000105e-01	-1.723862280999999830e-01	1.342002689999999970e-02	5.369653331999999502e-01	-3.023652019999999857e-02	3.921536970000000233e-02	5.450066080119433991e+02	5.035394038735601612e+02
-5.510679999999999572e-03	6.641180000000000694e-02	-2.843510000000000204e-01	1.037670000000000085e-03	-1.882919999999999950e-03	3.618900000000000198e-04	3.516011800000001242e-01	-2.679119289999999931e-01	-1.055279786999999969e-01	1.038081841000000061e-01	1.943309373000000062e-01	9.099746490000000521e-02	-1.067449468000000040e-01	5.454434091705883247e+02	5.052410713972491294e+02
1.735650000000000040e-02	-9.501260000000000261e-02	2.042840000000000281e-02	-1.830459999999999954e-04	-8.626020000000000465e-05	-3.263520000000000223e-04	6.743518699999999644e-01	1.560756664000000071e-01	8.292169609999999746e-02	1.840398927000000129e-01	-2.503200699999999848e-02	1.826562083999999919e-01	-2.663238589999999961e-02	5.398259302824653787e+02	5.046670506428648650e+02
1.926740000000000050e-02	2.052750000000000061e-02	8.134940000000000226e-03	-1.586450000000000100e-04	1.938730000000000054e-04	-2.637200000000000026e-04	1.481027700000000225e-01	7.905656400000000625e-03	5.934031120000000242e-02	-1.179494050000000002e-02	5.380539230000000450e-02	2.384076649999999908e-02	-3.743598919999999858e-02	5.409191050285829760e+02	5.049187412321708734e+02
1.859840000000000104e-02	-5.292360000000000120e-02	8.170939999999999800e-03	-5.547380000000000410e-05	1.938730000000000054e-04	-3.263520000000000223e-04	8.244625999999999344e-02	3.991584189999999865e-02	4.373872169999999671e-02	-6.346327590000000463e-02	-9.464296560000000358e-02	1.687730764999999800e-01	-3.256699720000000298e-02	5.374077843626440654e+02	5.034576129121768986e+02
