trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-4.893040000000000166e-05	1.239839999999999974e-05	-1.504229999999999977e-02	-6.261710000000000192e-04	1.982280000000000001e-04	2.656150000000000243e-04	0.000000000000000000e+00	-6.914412289999999350e-02	2.798060180000000105e-02	-6.548048230000000358e-02	6.410499009999999498e-02	-6.832072399999999934e-03	9.581680180000000380e-02	4.902481952844223656e+02	4.971778124407491077e+02
-1.397579999999999829e-02	-8.799110000000000611e-03	-1.841390000000000041e-02	-3.122409999999999942e-04	-0.000000000000000000e+00	0.000000000000000000e+00	6.499862800000000274e-02	4.875328889999999693e-02	2.761619909999999886e-02	-2.245936850000000012e-02	1.356757521000000188e-01	-7.291765530000000883e-02	1.338403496999999998e-01	4.895662955687238309e+02	4.968610506176968329e+02
-1.881999999999999938e-05	4.167170000000000422e-03	-4.138719999999999899e-02	-1.754590000000000153e-04	-2.922459999999999663e-04	0.000000000000000000e+00	7.134796000000000193e-02	9.805585999999999816e-03	-1.072933050000000020e-02	2.932499439999999846e-02	1.055265673999999931e-01	-1.237944656000000004e-01	6.841123529999999786e-02	4.913040376741033128e+02	4.968408492120082656e+02
-2.559760000000000374e-05	3.956980000000000219e-02	-5.017789999999999750e-02	-4.095069999999999808e-04	-5.146890000000000319e-04	0.000000000000000000e+00	6.702465760000000938e-02	-6.673072519999999341e-02	-3.665765380000000212e-02	1.464008129999999630e-02	1.693137753000000245e-01	-6.667453099999999522e-02	-2.923403200000000268e-03	4.909799636597744552e+02	4.964479145378650173e+02
-1.596879999999999827e-02	7.143859999999999056e-05	-6.283989999999999715e-04	-6.625460000000000767e-04	-4.194439999999999909e-04	0.000000000000000000e+00	1.224052647999999549e-01	3.050738290000000116e-02	3.767765990000000037e-02	-6.994704059999999612e-02	1.458843189000000040e-01	5.454134610000000577e-02	-7.947628019999999904e-02	4.891307036676622602e+02	4.956403940730290856e+02
-1.301790000000000065e-02	-3.524930000000000424e-02	-3.988469999999999516e-02	-1.731879999999999824e-04	-4.194439999999999909e-04	-3.017739999999999876e-04	1.170845396000000094e-01	6.400939719999999833e-02	5.659029200000000037e-02	-6.212208809999998638e-02	6.903230190000000932e-02	-1.013567249000000003e-01	-1.469309681000000034e-01	4.882973911375081570e+02	4.958316928757279811e+02
9.736410000000001195e-06	4.881869999999999266e-02	-6.543840000000000767e-02	-3.847340000000000200e-04	-2.031709999999999899e-05	0.000000000000000000e+00	1.682716814099999847e-01	-1.169252139999999995e-01	5.830058500000000199e-02	-4.730460410000000143e-02	1.509169540000000059e-02	-2.248435049999999991e-02	-6.914801499999999324e-02	4.895871103136225884e+02	4.964401617363058676e+02
-1.149170000000000053e-02	-1.727969999999999853e-02	-1.111930000000000036e-02	-7.476189999999999312e-04	8.881959999999998424e-04	1.255469999999999958e-04	2.017661914099999898e-01	5.592739900000000090e-03	4.648133120000000340e-02	-7.718803910000000823e-02	2.903010710000000077e-02	4.942304489999999745e-02	6.260405789999999582e-02	4.908170593715727250e+02	4.966567359327057147e+02
7.159379999999999884e-06	-1.496899999999999967e-02	-4.561690000000000189e-02	-5.699379999999999767e-04	-8.995709999999998614e-05	0.000000000000000000e+00	1.123762143799999919e-01	5.974568799999999819e-02	2.945035819999999860e-02	5.791309700000000366e-03	6.434165929999999256e-02	-5.921326230000001356e-02	7.113547870000000439e-02	4.905962640741207110e+02	4.968931648648056694e+02
9.744970000000000314e-06	4.703930000000000611e-02	-4.872609999999999442e-02	-7.476189999999999312e-04	-3.806550000000000341e-05	0.000000000000000000e+00	7.659871558999999108e-02	-6.933421200000000617e-02	-7.081961000000000549e-04	5.047704000000000080e-04	5.880790410000000246e-02	-4.498220249999999865e-02	9.735896000000000827e-03	4.903149036508865493e+02	4.966072566707226770e+02
2.297690000000000188e-06	2.576010000000000105e-02	-2.053159999999999707e-02	-5.197000000000000014e-04	-3.004489999999999960e-04	9.560430000000000891e-05	7.877648727999998768e-02	-1.995698320000000026e-02	7.047369199999999577e-03	-2.984387780000000157e-02	7.945984070000000621e-02	5.932446710000000012e-02	-3.616438799999999870e-03	4.906083337352253011e+02	4.963647452560985585e+02
-2.344550000000000106e-02	-1.173720000000000145e-02	-1.555360000000000076e-02	-5.304360000000000151e-04	-2.631380000000000004e-04	0.000000000000000000e+00	7.310566268999998951e-02	8.205109250000000576e-02	5.017142599999999814e-02	-1.349160819999999962e-02	3.711669420000000136e-02	3.734525099999999858e-03	-3.374767480000000208e-02	4.896387135353512576e+02	4.961991945789029614e+02
