trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-8.481280000000000763e-03	4.402829999999999938e-02	2.143409999999999760e-02	-9.820610000000000017e-04	-6.454199999999999564e-04	0.000000000000000000e+00	0.000000000000000000e+00	-2.294447440000000130e-02	-2.210372219999999846e-02	2.364792879999999889e-02	-2.278204519999999997e-02	1.864520169999999907e-02	-1.793995439999999941e-02	5.526952539364900758e+02	5.144909910273951255e+02
-1.189500000000000106e-02	4.185530000000000500e-02	2.435899999999999871e-02	-8.873099999999999868e-04	-6.454199999999999564e-04	0.000000000000000000e+00	1.324916999999999762e-02	-1.614417439999999912e-02	-4.663378200000000209e-03	1.982906289999999960e-02	-2.127629500000000062e-02	1.790778959999999795e-02	-2.813127639999999860e-02	5.462255361716489688e+02	5.140837799547485929e+02
-4.255169999999999959e-03	2.684610000000000121e-02	2.311919999999999947e-02	-8.873099999999999868e-04	-5.048380000000000749e-04	0.000000000000000000e+00	3.091792999999999972e-02	3.016821900000000133e-03	1.398722160000000041e-02	-3.300236499999999878e-02	2.735796240000000143e-02	4.308817460000000099e-02	6.864660000000000510e-04	5.466614732856417049e+02	5.126795517984528487e+02
-1.942600000000000002e-05	3.002259999999999998e-02	1.727740000000000178e-02	-8.873099999999999868e-04	-6.409130000000000079e-04	-1.058789999999999895e-22	2.005779400000000379e-02	7.415629800000000243e-03	-5.126764099999999401e-03	5.428708800000000244e-03	1.794103409999999940e-02	3.418492830000000038e-02	8.570533899999999844e-03	5.455961866974159875e+02	5.126954653074366206e+02
-1.441489999999999983e-05	4.193680000000000324e-02	5.994809999999999722e-03	-8.873099999999999868e-04	-4.711750000000000009e-04	0.000000000000000000e+00	3.168870110000000101e-02	-5.241066699999999759e-03	2.301996599999999935e-03	-3.121788110000000074e-02	5.750825600000000065e-02	1.822348440000000000e-02	7.660619499999998458e-03	5.469372781481559969e+02	5.133484884610323888e+02
-5.166719999999999646e-03	3.002259999999999998e-02	1.453050000000000001e-02	-8.873099999999999868e-04	-5.404259999999999923e-04	0.000000000000000000e+00	2.906474509999999734e-02	-2.167835800000000174e-03	3.866042699999999895e-03	-1.057486529999999980e-02	-6.000459300000000190e-03	1.388957329999999935e-02	-1.507030799999999927e-02	5.490133753407511676e+02	5.131015775271334860e+02
-8.155530000000000502e-06	4.285719999999999114e-02	1.960049999999999987e-02	-8.873099999999999868e-04	-3.822530000000000415e-04	0.000000000000000000e+00	3.097181446999999407e-02	-2.048354200000000042e-02	-1.281137520000000078e-02	3.452145909999999873e-02	-3.280501250000000119e-02	3.573712650000000074e-02	-1.489254819999999944e-02	5.499156217068299384e+02	5.143614720104337721e+02
-8.899529999999999247e-03	5.458020000000000059e-03	2.576580000000000190e-02	-8.265039999999999323e-04	-2.187709999999999828e-04	0.000000000000000000e+00	6.367025446999999283e-02	-4.336797400000000011e-03	5.932447000000000631e-04	6.047713000000000567e-03	4.992880600000000092e-03	6.066586999999999154e-03	-2.688445409999999994e-02	5.489583177627609984e+02	5.133438944613507147e+02
-9.320880000000000137e-03	4.206399999999999723e-02	1.550709999999999936e-02	-8.873099999999999868e-04	-2.187709999999999828e-04	-5.606550000000000048e-05	5.312960499999998948e-02	8.860089899999999685e-03	5.124616000000000674e-04	-2.722803180000000003e-02	4.382519900000000392e-03	4.599921950000000065e-02	-8.663394899999999482e-03	5.495616247441183759e+02	5.125925835451133707e+02
-3.167559999999999705e-06	3.000380000000000061e-02	1.926770000000000219e-02	-7.952270000000000215e-04	-2.187709999999999828e-04	0.000000000000000000e+00	3.254593743999998484e-02	4.228251799999999984e-03	1.078786640000000026e-02	-3.280195639999999857e-02	1.940918009999999944e-02	5.604690000000000035e-05	2.635326069999999882e-02	5.486180205729764339e+02	5.128887442738703157e+02
-1.884300000000000111e-06	4.036889999999999923e-02	2.991909999999999709e-02	-8.873099999999999868e-04	-3.129750000000000045e-04	-5.293959999999999447e-23	3.033213326000000487e-02	7.987393599999999955e-03	2.091101869999999890e-02	-6.235240940000000287e-02	5.299753919999999896e-02	1.443230820000000053e-02	2.534926319999999955e-02	5.492118281834834761e+02	5.125037882832549485e+02
-6.975100000000000565e-07	3.372750000000000054e-02	3.795769999999999700e-02	-8.873099999999999868e-04	-4.162459999999999988e-04	0.000000000000000000e+00	1.984473679000000115e-02	6.949487800000000125e-03	4.987242200000000306e-03	-2.820769260000000056e-02	3.516618990000000555e-02	1.119683399999999926e-02	3.378435230000000067e-02	5.458871776289768150e+02	5.127891061136277813e+02
-2.619629999999999962e-03	8.273969999999999936e-02	1.928269999999999984e-02	-1.101700000000000162e-03	-4.052480000000000340e-04	-5.293959999999999447e-23	8.157553248999999118e-02	-1.740886899999999956e-03	6.264034000000000138e-04	-3.473171309999999873e-02	6.370431679999999375e-02	-5.632410809999999907e-02	3.917183330000000019e-02	5.498908716453624947e+02	5.134631398651912377e+02
-3.169459999999999636e-06	1.264140000000000055e-02	4.782969999999999583e-02	-1.184079999999999898e-03	-2.187709999999999828e-04	0.000000000000000000e+00	1.147046105400000154e-01	6.860505999999999723e-03	1.042657009999999919e-02	-3.835929729999999760e-02	1.999133109999999894e-02	5.302340799999999410e-03	4.052682769999999685e-02	5.475015537009851414e+02	5.128906639567344428e+02
-3.168439999999999856e-06	5.943899999999999878e-02	4.784710000000000352e-02	-1.261320000000000019e-03	-2.187709999999999828e-04	5.293959999999999447e-23	5.067700102000000095e-02	-1.197554009999999940e-02	-8.677581999999999657e-03	-9.033190300000000506e-03	2.020530920000000036e-02	-6.057964910000000064e-02	2.751669920000000130e-02	5.482815360558462316e+02	5.142775090537159031e+02
-1.649760000000000115e-02	5.943709999999999966e-02	1.933520000000000030e-02	-1.283459999999999939e-03	-2.187709999999999828e-04	0.000000000000000000e+00	4.611523156000000429e-02	1.723747600000000071e-03	-1.218205210000000011e-02	-1.058449820000000041e-02	2.307692329999999972e-02	-2.440543470000000256e-02	3.139203110000000213e-02	5.475302456782476384e+02	5.134281751586804603e+02
-1.172300000000000078e-02	2.957279999999999978e-02	1.785420000000000063e-02	-9.214720000000000029e-04	-4.829340000000000217e-04	1.184709999999999979e-04	7.335099999999999953e-02	-1.196756759999999947e-02	-9.245925699999999262e-03	9.851680399999999949e-03	2.928581770000000112e-02	-5.189085200000000120e-02	3.102531390000000042e-02	5.474702122393357513e+02	5.143518074001523246e+02
-7.447469999999999865e-06	3.669930000000000414e-02	7.924669999999999978e-03	-9.841030000000000610e-04	-4.763469999999999575e-04	0.000000000000000000e+00	3.815603253000000167e-02	5.396811100000000090e-03	1.041512099999999897e-03	-2.060244259999999966e-02	3.714864460000000257e-02	-8.517883400000000535e-03	3.025973129999999858e-02	5.482527148354429301e+02	5.131375881298254171e+02
