trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
0.000000000000000000e+00	5.306339999999999668e-03	-1.789249999999999521e-02	1.599570000000000137e-04	-0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-2.078629099999999841e-03	1.278641989000000034e-01	7.302585620000000277e-02	-1.979354932999999872e-01	4.577998979999999690e-02	-1.241961780000000043e-01	5.980625716912373946e+02	5.293550870418389422e+02
8.016010000000000496e-03	2.911800000000000152e-02	3.091940000000000313e-02	5.894980000000000402e-04	8.792849999999996968e-05	0.000000000000000000e+00	1.065130450000000006e-01	-4.519260499999999681e-02	1.389874423999999942e-01	-4.773012410000000011e-02	-2.081566277999999937e-01	9.937617009999999418e-02	-5.209015460000000070e-02	5.962104688150042193e+02	5.283772639391045232e+02
-2.670710000000000049e-05	2.584489999999999712e-05	1.457959999999999985e-02	6.482130000000000227e-04	8.700239999999999222e-05	9.448379999999999821e-05	6.118091719999999706e-02	-1.736857799999999910e-02	1.140538341999999955e-01	-7.045178900000000077e-02	4.545812300000000306e-03	5.585670360000000167e-02	-1.702579589000000060e-01	5.930721619175092201e+02	5.277938401555641121e+02
2.112309999999999940e-06	1.536800000000000145e-02	-7.805239999999998013e-03	3.372000000000000241e-05	-1.227160000000000089e-04	0.000000000000000000e+00	8.369057451000000425e-02	-8.362114399999998754e-03	5.282778450000000237e-02	3.216253270000000303e-02	-3.880426370000000097e-02	-7.057404169999999255e-02	-1.664725323000000035e-01	5.923839304254677245e+02	5.283012766788551744e+02
8.979670000000000360e-03	3.373609999999999803e-02	2.080649999999999861e-02	4.161289999999999998e-04	7.339709999999998206e-05	1.798240000000000049e-04	9.387470268999999201e-02	-2.397319430000000029e-02	-6.691671700000000056e-02	-2.245742160000000279e-02	-6.007406629999999942e-02	-1.862419560000000071e-02	-2.215209422999999955e-01	5.924492370633986411e+02	5.271794798740605756e+02
8.563889999999998740e-06	-2.783949999999999966e-02	3.083319999999999811e-02	2.116940000000000098e-04	-1.486290000000000029e-04	0.000000000000000000e+00	1.108876611099999937e-01	-1.314576159999999994e-02	-7.482323299999999594e-03	-4.311858789999999803e-02	-9.971829059999999523e-02	3.714840690000000001e-02	-1.360992493000000025e-01	5.919100570695932220e+02	5.277578980173468608e+02
4.312670000000000219e-03	3.016479999999999509e-02	3.081359999999999655e-02	1.253890000000000018e-04	8.375629999999996921e-05	2.332729999999999873e-04	8.992617110999999441e-02	4.497548599999999855e-03	9.232664040000000683e-02	-6.132098080000000090e-02	-3.254120960000000257e-02	-5.121389399999999766e-03	-1.596495505999999953e-01	5.915539343973257473e+02	5.279582877468599236e+02
-4.760669999999999941e-05	1.534669999999999914e-03	3.074579999999999674e-02	-1.635279999999999969e-04	-0.000000000000000000e+00	1.934609999999999965e-04	5.368247169999999791e-02	6.028949990000000148e-02	6.884917399999999910e-02	6.349510429999999372e-02	-4.431459620000000044e-02	-9.261411490000000246e-02	-1.463245008999999874e-01	5.921870168350199037e+02	5.292306435427371980e+02
-1.920830000000000039e-05	3.350840000000000068e-02	5.020109999999999850e-02	-1.073139999999999961e-04	2.189799999999999861e-24	1.615789999999999924e-04	5.586222839999998441e-02	8.107810240000000446e-02	-8.391946910000000481e-02	9.726791569999999887e-02	-1.413584889999999934e-02	6.168459100000000736e-03	-1.098508037999999937e-01	5.916192410352567776e+02	5.281237610841093328e+02
1.024899999999999920e-06	1.989270000000000274e-02	6.188029999999999919e-02	8.547830000000000456e-05	-1.911520000000000157e-04	1.701790000000000117e-04	4.494234820000000269e-02	5.806337539999999880e-02	-2.412869310000000100e-02	2.212302639999999890e-02	-1.846249640000000025e-02	7.157270109999999685e-02	-4.135825600000000296e-03	5.927221669179469927e+02	5.280457428468716898e+02
7.130390000000000339e-03	3.003720000000000001e-02	6.926239999999998787e-02	1.182060000000000504e-05	-2.553550000000000242e-04	2.924120000000000321e-04	3.766065009999999824e-02	9.520228980000000618e-02	5.300026339999999725e-02	2.814212229999999912e-02	3.340311569999999952e-02	-2.461485130000000063e-02	-2.053126720000000155e-02	5.917806582874206924e+02	5.284240379545927908e+02
-2.562880000000000019e-02	1.989569999999999880e-02	1.048949999999999882e-02	2.851069999999999928e-04	3.679170000000000216e-05	9.584959999999999791e-05	1.397733650000000105e-01	4.575980219999999793e-02	5.290060980000000496e-02	8.739873779999998704e-02	-7.051414000000000293e-02	-1.066254247999999932e-01	-1.504789330000000022e-02	5.947053799083691956e+02	5.289434141607846414e+02
1.365570000000000152e-02	1.301649999999999856e-02	1.788090000000000165e-02	6.373670000000000117e-04	1.105420000000000540e-04	-2.042240000000000017e-04	8.985929500000000569e-02	1.579170610000000044e-02	-3.741202710000000181e-02	6.658416929999999567e-02	-2.201722290000000110e-02	9.236178820000000289e-02	-1.118313645000000023e-01	5.927630180693153079e+02	5.277296900036203624e+02
-4.177900000000000016e-03	6.518269999999999620e-02	9.014780000000000015e-02	3.074409999999999860e-04	4.049640000000000076e-04	-1.189460000000000094e-04	1.777479999999999616e-01	4.905042900000000650e-02	2.767069000000000126e-02	-1.109785460000000008e-02	-1.126685030999999976e-01	-9.356282330000000036e-02	1.348817859999999931e-02	5.955051792070536294e+02	5.286323464428683110e+02
