trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-1.069960000000000008e-02	-4.452699999999999714e-02	4.334700000000000358e-02	0.000000000000000000e+00	-2.627840000000000102e-04	-2.077269999999999985e-04	0.000000000000000000e+00	-2.232134099999999802e-03	1.027431842000000040e-01	3.014137950000000607e-02	-7.763390839999999293e-02	2.585465030000000039e-02	-7.956726160000000825e-02	4.004098449718198367e+02	4.403643220200711994e+02
-4.865809999999999920e-06	-4.136030000000000262e-02	5.145910000000000067e-02	0.000000000000000000e+00	7.488550000000000664e-05	0.000000000000000000e+00	4.924335919000000922e-02	-5.839909299999999914e-02	4.246671849999998638e-02	-1.834703899999999901e-02	-8.054092599999999880e-03	1.745140519999999890e-02	-1.079609420000000042e-01	3.974201874856336190e+02	4.405092757854476986e+02
-1.335929999999999930e-02	-4.890759999999999552e-02	8.181120000000000059e-02	-3.020590000000000297e-04	-4.243259999999999892e-04	2.646979999999999724e-23	9.131735919000000257e-02	6.294055330000000725e-02	3.031272159999999841e-02	1.258910530000000028e-02	8.922539499999999901e-03	-4.823181370000000079e-02	-5.351896669999999662e-02	3.964028935393477013e+02	4.404770458017810597e+02
-1.609589999999999979e-02	-9.054049999999999598e-02	9.919600000000000639e-02	2.519199999999999868e-04	-3.128079999999999771e-04	0.000000000000000000e+00	9.502915000000000667e-02	-3.276889410000000113e-02	-1.723278630000000047e-02	5.702106230000000137e-02	1.023514011000000029e-01	-5.594653069999999673e-02	1.897830309999999979e-02	3.981868990290918191e+02	4.406073364576325844e+02
-2.916250000000000073e-05	4.480979999999999859e-03	9.903969999999999441e-02	-5.760030000000000618e-04	2.073320000000000132e-04	0.000000000000000000e+00	1.786476674999999958e-01	-1.057285600000000027e-03	-1.334979770000000072e-02	-4.680977389999999710e-02	6.239363900000000074e-02	1.414383406000000176e-01	4.024910980000000194e-02	3.982878380821680935e+02	4.401934327669989102e+02
-4.035480000000000317e-02	-1.497229999999999950e-01	7.632160000000000333e-02	3.175279999999999943e-03	-6.225590000000000681e-04	4.954220000000000146e-05	4.487835275000000013e-01	7.073225100000000293e-03	-2.781992479999999962e-02	5.617515840000000121e-02	-1.421520074000000022e-01	4.569967230000001462e-02	8.835329640000000317e-02	3.975668219208457117e+02	4.399354486112263771e+02
1.289219999999999949e-02	-3.397969999999999463e-02	7.356089999999999851e-02	-6.791399999999999521e-04	-1.855020000000000139e-04	4.774010000000000054e-05	3.864149550000000044e-01	-3.504345390000000032e-02	-1.217886540000000066e-02	-8.341680869999999748e-02	-1.326415525999999900e-01	-2.751621619999999879e-02	4.583800100000000322e-02	3.966913481465092559e+02	4.402655940230984015e+02
-4.522900000000000531e-02	-9.096100000000000019e-02	8.158989999999999299e-02	-2.557869999999999957e-04	-5.548250000000000013e-04	1.061089999999999966e-04	1.656837449999999934e-01	9.449117390000000283e-02	-4.487456930000000010e-02	4.067750390000000188e-02	-7.215553269999999686e-02	-1.226815200000000022e-01	1.243457463999999985e-01	3.962243244911591091e+02	4.407389978346698740e+02
-1.708749999999999852e-02	-5.409119999999999207e-02	8.350309999999996902e-02	-1.584359999999999989e-04	-4.909810000000000346e-04	5.233880000000000108e-05	7.767275999999999347e-02	-5.094670789999999894e-02	-1.166777197000000016e-01	-1.480824269999999991e-02	-6.042474100000000403e-03	-1.022577177000000004e-01	1.379187892000000026e-01	3.976422453786292976e+02	4.415394088280306164e+02
-8.488410000000000052e-03	-2.193490000000000023e-02	1.001890000000000003e-01	-6.556489999999999020e-04	-4.909810000000000346e-04	1.033599999999999896e-05	8.440208000000000432e-02	9.289646209999999349e-02	-9.369652089999999656e-02	-3.406872329999999921e-02	1.047174674000000000e-01	-5.519007179999999707e-02	1.164908134000000040e-01	4.003716518166017977e+02	4.419258800591473459e+02
-2.585259999999999989e-02	-1.055029999999999996e-01	1.575840000000000019e-01	-3.536640000000000074e-04	-4.909810000000000346e-04	-1.460320000000000140e-04	1.812449399999999933e-01	-2.668708100000000139e-02	-6.242588950000001191e-02	6.025588309999999753e-02	1.432780102999999805e-01	1.012063774000000055e-01	7.929103860000000226e-02	4.021074745548577312e+02	4.412697194347652498e+02
