csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
476.6221241720243	451.1814403244369	562.0336259585479	0.0	0.0	0.0	-0.0037390772	-0.0716019297	0.0583557193	0.0035049727	-0.0330295996	0.0236092697	-0.0170247159	-0.0405231104	0.0058780224	-0.07403057980000001	0.0316259354	-0.0810286641	0.1091041759	0.1090898686	0.1090660245	0.1090326458	6.43532e-05	-0.0161436	-0.0838632	0.000378405	-0.0006789710000000001	-0.0008046419999999999
475.00997754375436	451.4279487304637	560.9034039989681	0.7666069999999999	16.909113	0.09260704680000002	0.0303711075	-0.0534650957	-0.0145721397	-0.08969986880000001	-0.0449590391	0.0734987217	0.0347875839	-0.010677263700000002	-0.0003659836	-0.0186310521	-0.0834667657	-0.0512266858	0.1090660245	0.1089372966	0.1087228625	0.108422891	0.0069210999999999995	-0.026160500000000003	-0.09432639999999999	0.00153269	-0.000635033	-0.000697461
477.39078606859744	450.9307293243808	559.6907274782161	0.8006300000000001	17.659573	0.19675125699999998	0.0695814332	-0.0129375664	-0.0036008717	-0.117969066	-0.0028399843	-0.0476933293	0.08744838949999999	-0.0335581104	0.0027015738	-0.0523505636	-0.0070357907	-0.0163162617	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.000152893	0.0380712	-0.059049800000000006	0.000115061	-0.0009676639999999999	-0.0007566959999999997
476.06899110473853	450.58283333739894	559.1589279518977	1.042453	22.993477	0.09509640800000001	0.08601928939999999	0.0108495896	-0.094034494	-0.0234309935	-0.0490820612	0.0790733262	0.1206808159	0.0595719987	0.0457360386	0.0745725204	0.0105247269	0.0400839415	0.1088753345	0.108175503	0.1070124473	0.105391148	0.000111235	0.0255067	-0.0909543	-0.00026738099999999997	-0.00148832	-0.000648079
478.26800117476273	450.9492470043221	561.043072461139	1.4640309999999999	32.292271	0.3723182150000001	0.0406491302	0.0951630761	0.08299000620000001	0.1959043655	0.0507229198	0.0639357709	-0.044583672000000005	-0.1137878412	-0.0049307276	0.206761506	0.0274860501	0.0738550951	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.026769499999999998	-0.255108	-0.0834671	0.000376874	-0.0010956	-0.000762265
479.1572360134781	450.8469663721359	560.6352072604224	1.1304379999999998	24.934174	0.4322406	0.1012134628	0.0587753213	0.08069370049999999	0.1209395571	-0.0368193352	0.0146136938	0.044182533200000006	-0.0855984988	0.0335360279	0.0264440281	0.1616310666	-0.001252611	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.029033499999999997	0.07045130000000001	-0.10190199999999999	0.00163806	-0.000967663	-0.00043174
478.4202010381772	450.50104035110513	559.9572500026718	0.9256040000000001	20.416126000000002	0.27783579	0.1218408891	-0.002422791	0.0169005305	0.157512431	-0.07636485929999999	0.07924264639999999	0.0504132778	-0.0177770529	0.0995758947	0.0739606842	0.1204646967	-0.0092490459	0.108303931	0.1059007676	0.1019349164	0.0964648979	-0.00390098	-0.0047294	-0.053760199999999994	7.907279999999999e-05	-0.000280567	-0.000246247
475.92565579407966	450.89584779393823	559.3755243308052	0.9797680000000001	21.610825	0.20868226	0.0650934046	0.1150828628	-0.0713449761	0.0128259276	-0.0464085121	0.0991482317	0.077247255	0.020684344	0.0033239467	0.0528548755	0.164197097	0.0762470052	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.021921799999999998	0.09760139999999999	-0.0583577	-0.0007148539999999999	-0.0011274700000000002	-0.00028008
476.51995644534935	450.8212254837068	560.9787812883527	1.1995129999999998	26.457771	0.31360166	-0.078210182	-0.0542857927	-0.11004839539999997	0.0734915153	-0.0530914985	0.1555252017	-0.0542584017	0.1248526677	0.0497071269	0.0826664704	0.0009442504	0.0337463711	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.008657659999999998	-0.121769	-0.09808610000000001	-0.00032545	-0.00119163	-0.00025517599999999997
477.87255197386736	450.8759117385121	562.2926096919915	1.245578	27.473834999999998	0.10961949	-0.0203441007	-0.0939622555	0.1072488667	0.0650128053	0.0371302773	0.0037565752	-0.071492252	-0.0994289791	0.0480260865	-0.0116273543	-0.0148402142	-0.052222024000000006	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.028298300000000002	-0.121206	-0.07247289999999999	0.000262998	-0.0006434380000000001	-0.000115763
