csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
546.6316027730494	567.7109582246378	722.1995395420488	0.0	0.0	0.0	-0.0557722968	-0.0373325585	0.1073793117	0.0650833308	-0.0800436447	0.0032466796000000003	-0.0807943537	-0.0127324196	0.0208902038	-0.0178298677	0.0610228282	-0.017051288600000002	0.1091041759	0.1090898686	0.1090660245	0.1090326458	0.0121244	-1.24595e-05	-0.06626030000000001	0.0	5.83911e-05	0.000252542
543.5718462114866	567.7965344437794	722.6276110254488	1.058997	24.445484	0.07240117450000001	-0.052382599800000006	-0.0933305774	0.0906040431	0.0369589636	0.0367750012	-0.0761027881	-0.017450608200000002	0.0266739596	0.0528396208	-0.08319724790000001	0.046159659000000006	0.102732367	0.1090660245	0.1089372966	0.1087228625	0.108422891	0.00774309	0.0454367	-0.07095600000000002	-0.000198625	-0.0	0.000152058
545.5126897030523	568.4568251138772	724.2076942432134	1.287814	29.727415	0.15727804	0.047712819	0.0047027955	0.1442348952	-0.0471188846	-0.1615982927	0.0170213856	0.0075507472	-0.1222020282	-0.0265278662	0.0664133204	0.0074302546	0.2084975304	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.00965588	-0.0436815	-0.110575	-0.000330773	-0.000195255	0.000357216
543.8954725506072	568.5055551656504	720.7265001516873	1.314951	30.35384	0.20986137149999998	0.0531496157	0.0456740993	0.0814848111	0.06461297490000001	0.106748111	-0.0456403437	0.0246058753	-0.17263608789999998	-0.13465816	-0.0089782366	0.113822706	0.0269207135	0.1088753345	0.108175503	0.1070124473	0.105391148	-2.01915e-05	0.0451885	-0.048170599999999994	-0.000821008	-0.00032602200000000003	0.0
539.1723448918528	567.6629632584978	718.500288439722	1.2796809999999998	29.539666999999998	0.1168516515	0.0979537599	0.020250207	-0.1056358218	0.0784531663	-0.1233137265	-0.0615973824	0.1385566892	-0.0863073375	0.0067731103	0.0292948644	0.1071696262	0.0452230106	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.019124400000000003	0.00392814	-0.0692822	-0.000554177	-0.000262882	0.000376731
538.5954510672937	567.6542953737388	717.1894944789618	1.212477	27.988365	0.1085512	0.0494169981	0.1136813489	-0.0288466212	0.1153610825	0.0262678033	0.0317076552	0.0148872882	-0.109833725	-0.06178501650000001	0.0759709065	0.0574407192	-0.1364126715	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.0124984	-0.017829999999999995	-0.008966939999999998	-0.000508032	-0.00042828	0.000191238
536.2517817990566	566.3033304940337	716.530288873552	1.32949	30.689446999999998	0.13209118000000006	0.06403633360000001	-0.0594249404	-0.1645009455	0.1174000941	0.0166344407	-0.0251410792	0.1350354258	0.0826116997	0.0928154826	0.0375990713	0.099106045	-0.0484084629	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.017868799999999997	0.00616058	-0.060235199999999996	-9.10567e-05	4.3441499999999994e-05	0.00033178
538.3808382726996	565.6300226825131	716.8012692998352	1.357176	31.328527	0.19523635	0.0983666826	-0.0217645551	-0.07786287	0.0278408767	0.0301977308	0.2103204421	0.0177848141	0.1156901566	-0.0877971327	0.1641739804	-0.0520482018	-0.174245363	0.1080376181	0.1048446753	0.0995928192	0.0923851842	0.00676459	-0.0542846	0.020940200000000003	0.000323393	-0.00024717799999999997	0.000186618
533.9126242770694	565.8381131738687	714.1323336301426	1.438283	33.200790000000005	0.270026465	-0.0043130716	0.0735937943	-0.1538189179	0.0868885392	0.1180213087	-0.007045918000000002	0.0714711458	0.090993769	0.1082445897	-0.0529290654	-0.0500313038	-0.2167736893	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.024344799999999996	0.142344	0.0077882	-0.000272118	-1.97989e-05	0.00021704099999999998
540.432341486478	566.9831009334138	720.374615145484	1.473128	34.005138	0.33806667999999995	-0.1171056259	-0.0816576139	-0.042409229000000014	0.0383073234	-0.1362585827	0.1374553793	-0.1004367665	0.076942972	0.1340598965	0.094433097	0.0447870517	0.0096706424	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.00781889	-0.138178	0.013265	0.00033433599999999996	4.3441499999999994e-05	0.00017589599999999998
541.9920033894637	566.9186277976611	721.4058240825481	1.363615	31.477163	0.310207465	0.0272076481	-0.1082876127	0.0536616055	-0.045963969400000006	0.1327557649	0.028916839	-0.0107942046	0.0909471004	-0.1079594617	-0.0809369475	0.0189287607	-0.0027585329	0.1070124473	0.1008035212	0.0907207723	0.077151675	0.007698049999999999	0.0872176	-0.0030715	-0.00062594	-0.000187477	0.0
540.9050383604799	567.4378432833046	721.9771138436647	1.413162	32.620903000000006	0.25648285	0.0354268942	0.0425020417	0.0422378046	-0.0146477305	-0.1358111521	-0.0819918795	0.1000084237	-0.0523477276	0.0686469353	0.003279368	-0.0132950625	0.1214748127	0.1065957114	0.0991717909	0.08717919119999999	0.07117039139999999	0.026680900000000004	-0.043343599999999996	-0.08634809999999997	-0.000360135	-0.00024198400000000002	0.00015293200000000002
542.6687043574179	568.3963949491076	723.4693331302432	1.479493	34.152046	0.102701175	-0.1114712597	0.035388014100000004	0.17500376850000002	0.040709414	0.0124042783	0.0711906792	-0.1673591597	-0.1213091155	-0.0902887431	0.0145696251	0.0408371428	-0.018870448600000003	0.1061417014	0.0974013599	0.0833633121	0.06479109400000001	0.024365400000000002	-0.0403554	-0.0183721	-0.000210063	4.3441499999999994e-05	0.0
540.7768803791629	566.5675631506316	719.8290563153007	1.428803	32.981949	0.234076075	-0.022130552400000003	-0.048860278	0.0191198903	0.08568860199999999	-0.0012084433	-0.143940029	0.0399772423	0.0305432252	0.016949892299999998	-0.1551939343	0.0372363807	-0.0742034748	0.1056505759	0.0954947043	0.0792851412	0.05804945860000001	0.0119802	0.131622	-0.0172544	-0.0007320529999999997	-0.000190058	0.00021642599999999998
541.1944607854623	567.0065317879747	723.0051361146492	1.42648	32.928329	0.36468101	0.049752621100000005	-0.0413517089	-0.0146883354	0.002794097	-0.1104165266	0.0395861996	0.0672603174	0.0371032146	0.0876827518	0.0832523467	-0.0317736621	0.1209915956	0.1051225066	0.0934544907	0.0749575099	0.0509831871	0.0332991	-0.08070439999999998	-0.08248039999999998	4.8370200000000007e-05	-0.000500584	0.000441671
543.6061110951688	568.3401915267293	724.7385496842917	1.4614770000000001	33.736176	0.24566654300000001	0.0103109943	0.0637078413	0.1635989061	-0.0786533654	0.0235206317	0.0742831617	-0.0653165884	-0.0965590531	-0.1257666156	-0.0014421241	-0.0882409521	0.007465924	0.1045576784	0.0912835726	0.07039403450000001	0.043631796900000006	0.000721967	0.0264286	-0.0155944	-0.000427235	-0.000500584	0.00013586799999999998
540.0414657404148	567.7311424509851	721.102790307949	1.408779	32.519718	0.108778733	-0.0361089425	0.0108545872	0.0059381442	0.1092898706	-0.0176136072	-0.1000670471	0.0192712968	-0.0424580739	0.053583121100000006	-0.1049902328	0.08719696880000001	-0.0413306526	0.1039562886	0.0889849861	0.06560907349999999	0.0360364	0.011695700000000002	0.07367089999999997	-0.050474	-0.000347639	-0.00035384	0.00022319
