trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
7.780849999999998011e-03	1.098999999999999977e-02	-1.753510000000000138e-02	5.514979999999999839e-05	-0.000000000000000000e+00	6.840379999999999855e-04	0.000000000000000000e+00	-3.916072670000000228e-02	-3.939585190000000070e-02	2.622132800000000381e-03	-3.120305620000000599e-02	5.314783450000000464e-02	-4.778652860000000280e-02	5.247430158415681944e+02	4.948485980651208251e+02
5.508210000000000363e-03	-2.153820000000000040e-02	-4.167169999999999902e-02	0.000000000000000000e+00	-0.000000000000000000e+00	6.435349999999999838e-04	6.372007999999999839e-02	2.040246999999999916e-04	-3.465584970000000486e-02	-2.503286999999999873e-02	5.562405360000000076e-02	1.062452309999999990e-02	-4.367706499999999582e-03	5.231273133216860742e+02	4.952093546588266122e+02
-4.738239999999999547e-05	3.173739999999999895e-02	-3.223460000000000214e-02	1.560370000000000105e-04	6.850140000000000113e-05	5.949590000000000477e-04	8.192401239999996809e-02	8.171235720000000202e-02	-3.738814509999999897e-02	-7.767047999999999704e-04	-3.704701519999999831e-02	6.152029839999999944e-02	-4.943756710000000304e-02	5.236376575629597028e+02	4.949357018246237203e+02
1.520140000000000033e-02	-4.775009999999999671e-02	-4.368280000000000080e-02	5.644320000000000196e-04	2.797529999999999895e-04	7.743749999999999982e-04	1.461376123999999221e-01	-9.920808039999999550e-02	2.252173200000000264e-02	-2.142407870000000158e-02	3.216212500000000148e-03	-1.774730409999999980e-02	1.652450559999999943e-02	5.231405036636207342e+02	4.943463368472813499e+02
4.753549999999999616e-03	2.591009999999999841e-02	-5.578089999999999438e-02	5.382920000000000023e-04	2.081359999999999873e-04	6.968839999999999367e-04	1.049685499999999938e-01	3.771546209999999955e-02	-3.632375429999999683e-02	-1.624886249999999907e-02	5.544535250000000304e-02	-2.252123900000000279e-03	5.901947200000000338e-02	5.211136894459798441e+02	4.948702960348794022e+02
1.583020000000000260e-02	2.386320000000000108e-02	-5.246540000000000231e-02	1.274329999999999951e-03	3.023079999999999930e-04	6.858869999999999334e-04	5.849939999999998613e-02	-1.226048170000000083e-02	-2.557366520000000157e-02	1.719736700000000160e-03	-8.846560089999999654e-02	5.057003349999998620e-02	6.883171800000000007e-02	5.212662551928668790e+02	4.946336233134065310e+02
-1.348460000000000164e-04	-8.166860000000000785e-02	-4.042810000000000153e-02	3.797040000000000224e-04	3.383950000000000152e-04	6.282430000000000089e-04	1.829519960000000056e-01	-1.870856729999999940e-02	2.838581009999999877e-02	-8.702669980000000971e-02	8.869847679999999512e-02	6.117070900000000366e-03	9.756801049999999642e-02	5.207609812275392187e+02	4.945213463446354467e+02
-2.270360000000000062e-05	6.434959999999999292e-02	-3.665009999999999796e-02	-1.253150000000000021e-04	3.383950000000000152e-04	5.454419999999999321e-04	1.792993423999999780e-01	5.812612140000000122e-02	7.299348100000000242e-03	-3.440499019999999908e-02	-1.619104570000000007e-02	5.018169170000000290e-02	7.716030500000000195e-03	5.222079922356833777e+02	4.945536036959808257e+02
4.703330000000000358e-03	-1.675640000000000115e-02	-3.204490000000000116e-02	3.038690000000000141e-04	5.498049999999999986e-05	4.372450000000000056e-04	1.314770086000000004e-01	-2.400204779999999885e-02	6.511166790000000315e-02	-7.949667570000000516e-02	-4.939248949999999749e-02	4.753736170000000261e-02	-4.347495920000000319e-02	5.233399599324146720e+02	4.943356438026363548e+02
9.013880000000000156e-03	7.655290000000000358e-03	-3.199899999999999967e-02	2.538419999999999999e-04	3.383950000000000152e-04	4.610059999999999701e-04	4.662826500000001595e-02	-4.272373670000000068e-02	8.131342049999999710e-02	-2.464139610000000077e-02	8.444128529999998800e-02	4.572529169999999671e-02	-1.721775669999999966e-02	5.243392236399120065e+02	4.940897928845100182e+02
