csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
524.7430158415682	494.8485980651208	620.7765304287414	0.0	0.0	0.0	-0.0281183351	-0.0342617832	0.0264793144	0.0623458562	-0.0060050005000000005	0.05974660389999999	-0.0391607267	-0.0393958519	0.0026221328000000004	-0.031203056200000006	0.053147834500000005	-0.0477865286	0.1091041759	0.1090898686	0.1090660245	0.1090326458	0.007780849999999998	0.01099	-0.0175351	5.51498e-05	-0.0	0.000684038
523.1273133216861	495.2093546588266	620.7707591023036	0.762946	15.347110999999998	0.06372008	0.0123788223	-0.0132417722	0.0330426922	0.0522075256	0.0392580464	-0.0365956718	0.0002040247	-0.034655849700000005	-0.02503287	0.0556240536	0.0106245231	-0.0043677065	0.1090660245	0.1089372966	0.1087228625	0.108422891	0.00550821	-0.0215382	-0.0416717	0.0	-0.0	0.000643535
523.6376575629597	494.9357018246237	620.8564741921775	0.784933	15.789385000000001	0.08192401239999997	0.0277318119	0.0809916584	0.0653487075	0.0776980122	0.0297680521	0.08854800970000001	0.0817123572	-0.0373881451	-0.0007767048	-0.0370470152	0.0615202984	-0.0494375671	0.1089897352	0.1086323659	0.1080376181	0.1072067914	-4.7382399999999995e-05	0.0317374	-0.0322346	0.000156037	6.85014e-05	0.000594959
523.1405036636207	494.34633684728135	620.0251687644735	0.981878	19.751057	0.14613761239999992	0.0048663207	-0.0903073143	-0.0534609934	0.0315946069	0.0823738973	0.016326788999999998	-0.0992080804	0.022521732000000003	-0.0214240787	0.0032162125	-0.0177473041	0.0165245056	0.1088753345	0.108175503	0.1070124473	0.105391148	0.0152014	-0.0477501	-0.0436828	0.000564432	0.000279753	0.000774375
521.1136894459798	494.8702960348794	619.120074497234	1.0284970000000002	20.688814	0.10496855	0.005925791	0.0022325079	0.07127327929999999	-0.0034614868	0.0247592453	-0.0259646887	0.0377154621	-0.0363237543	-0.0162488625	0.0554453525	-0.0022521239000000003	0.059019472	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.00475355	0.0259101	-0.055780899999999994	0.000538292	0.000208136	0.0006968839999999999
521.2662551928669	494.63362331340653	619.0349600610006	0.955363	19.21769	0.058499399999999986	0.0019948661	-0.0323763931	0.0597705768	-0.022153642	0.0584815822	0.1603263168	-0.0122604817	-0.0255736652	0.0017197367000000002	-0.0884656009	0.050570033499999986	0.068831718	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.015830200000000003	0.0238632	-0.0524654	0.00127433	0.000302308	0.0006858869999999999
520.7609812275392	494.52134634463545	618.9571087191163	1.027865	20.676107000000002	0.182951996	0.0212967252	-0.0987937322	0.0796538786	0.001203012	-0.0155405405	-0.0314763426	-0.0187085673	0.0283858101	-0.08702669980000001	0.0886984768	0.0061170709	0.0975680105	0.108303931	0.1059007676	0.1019349164	0.0964648979	-0.00013484600000000002	-0.08166860000000001	-0.0404281	0.000379704	0.000338395	0.000628243
522.2079922356834	494.5536036959808	619.8221075799403	0.9712879999999999	19.538027	0.17929934239999998	0.0286974764	0.0216503101	0.07418416950000001	0.0609547941	-0.0056959736	0.0117932001	0.0581261214	0.0072993481	-0.0344049902	-0.0161910457	0.0501816917	0.0077160305	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-2.27036e-05	0.06434959999999999	-0.0366501	-0.000125315	0.000338395	0.0005454419999999999
523.3399599324147	494.33564380263635	620.704071551603	0.9311809999999999	18.731245	0.1314770086	0.07329782209999999	-0.0401598744	0.0012291087	0.0814721129	-0.0021808091	0.0645975109	-0.0240020478	0.0651116679	-0.0794966757	-0.0493924895	0.0475373617	-0.0434749592	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.00470333	-0.0167564	-0.0320449	0.000303869	5.49805e-05	0.000437245
524.339223639912	494.08979288451	621.4205069036623	0.9099600000000002	18.304369	0.046628265000000016	0.0972856951	-0.0485743618	-0.08301569589999999	0.08968022169999999	-0.0165559026	-0.0976174721	-0.0427237367	0.0813134205	-0.0246413961	0.08444128529999999	0.0457252917	-0.0172177567	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.00901388	0.00765529	-0.031999	0.000253842	0.000338395	0.00046100599999999997
523.6912195005849	494.2417232271724	621.1269995938794	0.772872	15.546772	0.08976009499999997	0.106856817	0.053863588600000005	0.005634424399999999	0.0728057925	-0.0171758367	0.0265472949	0.0623588831	0.0619886363	-0.0294488373	-0.0134981724	0.0485938359	-0.0043093453000000006	0.1070124473	0.1008035212	0.0907207723	0.077151675	0.00302499	0.0392659	-0.0416098	-0.00022533700000000001	-1.75179e-05	0.00047691
522.5430879166273	493.7002987333212	620.4130813041847	0.8616399999999999	17.332396	0.040023624999999986	0.1024924894	-0.0405104743	-0.0542007191	0.0348737069	0.0502343533	0.067998756	-0.0303939285	0.0932108247	-0.015498231299999997	-0.0661079539	0.0552729176	0.0448918904	0.1065957114	0.0991717909	0.08717919119999999	0.07117039139999999	0.00863331	0.0281596	-0.0420531	0.000138987	-9.2393e-05	0.000495025
522.7607285585509	493.9964069612783	620.4263209417213	0.8552549999999999	17.203953	0.08765518179999998	0.097253636	-0.0664808747	-0.0284972969	0.011943515	-0.0325667138	-0.0734998449	-0.0243154176	0.0978343583	-0.0457181854	0.0790843114	0.0444259891	0.0528726382	0.1061417014	0.0974013599	0.0833633121	0.06479109400000001	-3.57768e-05	-0.0293183	-0.0319863	-5.9851899999999995e-05	-9.7926e-05	0.000470569
521.6095471845506	494.0223821488948	619.8602218554261	0.973692	19.586388	0.11798527409999998	0.042003411100000006	0.0492157011	-0.0410191936	0.012694804099999998	0.0512056152	-0.0083987089	0.058378972	0.02613304	0.0172181181	0.0125978894	0.006272133	0.07115607089999999	0.1056505759	0.0954947043	0.0792851412	0.05804945860000001	0.0035302	0.054477199999999996	-0.049382499999999996	-0.000151574	4.39846e-07	0.000545033
523.6728826379531	494.4019406794347	617.2237841182375	1.0936219999999999	21.998848000000002	0.10480548140000001	-0.0714430093	-0.0002207427	-0.13837507289999998	-0.1106669807	-0.0536237944	-0.0765978104	-0.07076800820000001	-0.0155206152	0.1374759639	0.0238088193	-0.08465418529999999	0.0288158262	0.1051225066	0.0934544907	0.0749575099	0.0509831871	-1.24687e-05	-0.00110992	-0.0203358	-4.86884e-05	2.64121e-05	0.000341311
520.2351593017986	494.7738358613122	618.6773572459249	1.025599	20.630526	0.0515792932	-0.1063757795	0.0203768588	0.0937043878	-0.0161096627	-0.0130383032	-0.0541238969	0.032018989	-0.0944748259	-0.0746716031	0.0104401646	-0.0230677318	0.0169230626	0.1045576784	0.0912835726	0.07039403450000001	0.043631796900000006	-3.21059e-05	-0.000466524	-0.048768599999999995	1.5208900000000001e-05	0.000338395	0.0004151
522.2844657210046	494.7514250219108	619.4880423367599	0.991508	19.944769	0.0939001820015	-0.08520098890000001	0.0837761831	-0.0490133737	-0.0360179636	0.0398760212	0.0076674164	0.0289803044	-0.0378239944	0.035135039	-0.0268243732	-0.0202044011	-0.034921999	0.1039562886	0.0889849861	0.06560907349999999	0.0360364	5.71015e-08	0.042097300000000004	-0.0320034	0.000225401	-9.725180000000001e-05	0.000460041
522.2492406460112	494.54389084709504	618.8843128129312	1.03863	20.892643	0.08530731789849998	-0.0998715459	0.0342547936	-0.1266801393	-0.1273021668	0.0061006165	-0.049623245	-0.0666661736	-0.052716496	0.1281014373	0.0358986638	-0.0694118463	0.0107336821	0.1033185475	0.0865619461	0.0606176821	0.028239473	0.00439149	-0.00290048	-0.017987799999999998	2.8098299999999998e-05	9.57116e-05	0.00041225699999999997
521.4309819775493	493.91629823514717	618.063915444769	0.9298320000000002	18.704114999999998	0.0517458807	-0.07129714200000001	0.0923345171	0.020869571	-0.1421395025	0.0349445604	0.0129682269	0.0739530357	-0.032914564300000004	0.0643583298	-0.0304716568	-0.0901012762	0.0636563263	0.1026446782	0.0840178413	0.055435565	0.0202846193	3.6793e-06	0.0256325	-0.0194495	0.00010829	5.76865e-05	0.000183206
520.7721892059461	493.9586248701998	617.9514771876082	0.94684	19.046247	0.06771045701999999	-0.1532076618	-0.0535792131	-0.0011270883	-0.0879408166	-0.0433381814	-0.0010649313	-0.0828593091	-0.0722953009	0.0015299849	-0.0197586688	-0.0591772865	0.035364656200000004	0.1019349164	0.08135623	0.0500790271	0.0122163259	-5.33572e-06	-0.000994017	0.00748564	0.000299545	6.03913e-05	9.437010000000004e-05
521.5555277784189	494.1237433012575	618.3530737380486	0.8990679999999999	18.085281	0.02886933894	-0.1089119621	0.0859450281	-0.0155710742	-0.08761291060000001	-0.051863194400000014	-0.0985431702	0.0530359258	-0.07445810480000001	0.0352412081	0.0617065341	-0.1028305273	4.25956e-05	0.10118951	0.07858083469999999	0.044564922	0.0040797138	-9.40766e-06	0.00381313	-0.00199404	0.000137914	2.48236e-05	0.0
521.3768100819156	494.2709063281824	618.5276642557417	0.824527	16.585835999999997	0.09092320924000001	-0.1210146589	0.0851613521	-0.0227295187	-0.102795627	-0.0675400198	0.0613466614	0.0170767332	-0.0960271161	0.0694162287	-0.06880637440000001	-0.0463091671	-0.0406288894	0.10040872	0.07569553700000001	0.0389105992	-0.0040797138	-1.68769e-05	0.0577133	0.011065299999999998	0.000305052	-0.00012805799999999999	-0.000159105
521.4830190201533	493.5902494821845	618.9940003763509	0.8900019999999998	17.902918	0.1216920031	-0.1232441815	-0.034771193900000004	-0.015953617399999998	-0.0527148468	-0.099161414	-0.0325902495	-0.0706299284	-0.07406758349999999	-0.0141771648	0.021872267	-0.0410312084	-0.0075738916	0.0995928192	0.07270437219999999	0.033133849300000004	-0.0122163259	-0.00362108	-0.04131459999999999	0.0200072	0.00041088199999999995	-0.00021519	-0.000149707
