csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
492.87836873000236	471.5676628285466	580.5419096927743	0.0	0.0	0.0	-0.109176168	-0.0161103519	-0.0111641517	0.0047312839	-0.0550592164	0.1877731577	-0.0094885897	0.0916542463	-0.1016181407	0.0529494909	-0.0785055467	0.1052934942	0.1091041759	0.1090898686	0.1090660245	0.1090326458	2.93853e-05	-0.07449849999999998	-0.133081	0.0019722999999999997	-0.000591003	-0.000274898
489.6982388344706	471.38901617222666	579.3601401259625	1.166633	25.225534	0.06809804260000002	-0.0235186051	0.0265909325	-0.1345021122	-0.0250212059	0.0433842124	0.1181718281	-0.0496585009	-0.06355051240000001	-0.0425993935	0.0354493553	-0.08838610470000001	0.1302351889	0.1090660245	0.1089372966	0.1087228625	0.108422891	5.38279e-05	-0.10905799999999999	-0.12648299999999998	0.0018891	-0.000193649	-0.00021713
489.8510389296114	470.2243520703364	579.4238295994136	1.07301	23.201176	0.15077847789999999	0.0122861495	0.1353634622	-0.0179012197	-0.008512936700000001	0.0267390586	0.0540802245	-0.0942863255	0.0098298076	0.098907331	-0.0077161539	-0.1089229838	0.0242754666	0.1089897352	0.1086323659	0.1080376181	0.1072067914	-0.00814153	0.00636092	-0.120375	0.0015629	-0.000182261	-0.000300666
491.37636449118037	470.2526014943497	578.9834720765257	1.107115	23.938608	0.1945539558	-0.1163437771	0.0222878344	0.0256159788	0.06386208389999999	0.014634806	0.1850523661	-0.0966140056	0.0823453438	0.0074608016000000015	-0.0450099575	-0.0176785777	0.1516456266	0.1088753345	0.108175503	0.1070124473	0.105391148	5.38558e-05	-0.149599	-0.10546400000000002	0.00177101	-0.000144934	-0.00023635
488.9346926702487	471.3802374667563	579.0473837849338	1.371333	29.651670000000003	0.2559617858	-0.034532369900000005	-0.0566236439	-0.1238378897	-0.0070752871	0.0666738903	-0.0170946367	-0.0501056401	-0.1232445223	-0.065432741	0.0285882585	-0.0254431823	0.1060935102	0.1087228625	0.1075673469	0.1056505759	0.1029861145	-0.008122529999999998	-0.0263673	-0.150815	0.00095738	-0.000685939	-0.000465769
488.0580734260415	471.15163097251013	578.9191758110753	1.523973	32.952133	0.1729683	0.0062209466	0.0566887615	-0.0540032979	-0.1068918471	0.043099191	0.0958621956	-0.0184251799	0.0554568376	0.0665632644	0.0530540795	-0.0767066099	0.1159372497	0.1085323724	0.1068087481	0.1039562886	0.1000051409	-0.008938929999999998	-0.114293	-0.11775799999999999	0.0015139	-0.00106326	-0.000555312
491.5056918264135	472.37612532860544	580.2652752405725	1.372643	29.679977	0.25479893000000003	-0.0236351907	0.0619817982	-0.07163377679999999	0.067863603	0.0973581681	0.1549381694	-0.0558126571	-0.087219683	-0.0573221167	0.1206009092	-0.16749203740000002	0.1156707446	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.0166428	-0.11116300000000001	-0.231584	0.00350734	-0.00117901	-0.00041927800000000003
492.58983045982575	471.94270488288737	581.4544245406213	1.451614	31.387548	0.39282265	0.0507002539	0.0508941985	-0.1390381568	0.0015497903	-0.0659010687	-0.0183416475	-0.0046415011	-0.0389545867	-0.0469346989	0.1335980491	-0.1661144656	-0.0229933624	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.019598599999999997	0.0253272	-0.120851	0.0017924	-0.0007930269999999998	-0.000505516
490.53826076484324	470.15129748417297	579.3879466654155	1.388778	30.028871999999996	0.32630404109999994	0.0089255904	0.1593624037	0.0142792458	-0.008354348900000001	-0.0129832681	0.0991245467	-0.07932289740000001	0.1157186423	0.0851564103	-0.0232789018	-0.0701801195	0.0808235278	0.1077335267	0.1036419483	0.0969373661	0.087788815	-2.2658899999999997e-05	-0.184825	-0.09304730000000004	0.00260015	-0.000324975	-0.000405874
489.80686975774216	470.71421509032797	580.2552349577996	1.313892	28.409654999999997	0.2727144611	-0.0366447093	-0.0203137225	0.0019648913	0.07932922719999999	0.1277492398	-0.0285914774	-0.0861867467	-0.07140055070000001	-0.032425628	-0.0484239593	0.0142951681	0.0311927118	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.012060600000000001	-0.00316158	-0.10408800000000001	0.00166692	-0.000568132	-0.000588935
