csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
485.2590881485796	525.0245255800688	583.730368611548	0.0	0.0	0.0	-0.0793156808	-0.0607121373	-0.1407312508	0.0432677629	-0.0297982877	0.006458327099999999	-0.008345674499999999	0.0862479431	0.086242045	-0.0613541306	0.0054496162	-0.0782074165	0.1091041759	0.1090898686	0.1090660245	0.1090326458	0.00223539	-0.0400203	0.0278305	-0.000693662	-0.0	0.0
483.77526043390435	524.8350449485248	583.5096642535464	1.025623	15.88125	0.049146511	-0.0797347504	0.0243354778	-0.111489589	-0.1074778277	-0.05815030559999999	0.0407056087	0.0767974303	0.0492354086	-0.0484289561	-0.07378972660000001	-0.0305202339	-0.1086084723	0.1090660245	0.1089372966	0.1087228625	0.108422891	-0.000678421	-0.030466700000000003	0.0475347	-0.000354164	-0.0	0.0
485.31642976090006	524.9280959572188	584.5994570903817	0.943794	14.614162	0.077008921	-0.0600462185	0.0396360665	-0.0752428714	0.0453699246	-0.0885999464	0.0839997891	0.046037809000000006	0.0337513756	0.0392615392	-0.0103143773	-0.0588006078	-0.0848236774	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.016656999999999998	-0.06114169999999999	0.0301435	-0.000122018	-0.0	0.0
484.8264767640328	525.196020059783	584.9194324070712	0.8840540000000001	13.689129999999999	0.09034041599999999	-0.0432845953	0.0647689503	-0.0102846462	0.0395848164	0.0302044921	0.0476911175	0.028510572	-0.0019792677	0.0915857821	0.0618531198	0.0042797857	-0.0109023858	0.1088753345	0.108175503	0.1070124473	0.105391148	0.00039999400000000003	-0.00549414	0.0161955	-0.000211775	-0.0	0.0
485.5948264316788	525.5012679116694	584.8883712666218	1.022951	15.839872	0.09804840599999999	-0.0346391433	0.0218991362	0.0085596869	0.002214761	0.0767888753	0.0231946321	0.0496252938	0.007896707099999999	-0.0992139276	0.0674686419	0.030039516	-0.045827973	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.00883654	-0.06065	0.00484876	-0.00048083	6.980220000000001e-05	-0.000123328
485.4793749272139	525.5320133004883	584.3638374011919	0.967175	14.976215	0.047560767999999996	-0.010419099	0.0212258076	-0.020313776	0.0953422948	0.07678215769999999	0.0746591933	0.0190882298	0.0014201046	0.025992613	0.0429499979	0.0598919042	-0.0589569424	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.000312872	-0.0648432	0.0165834	-0.000211775	-0.0	0.0
486.8621389232196	525.8611698160781	585.3975021061108	0.893086	13.828975	0.09842681800000001	-0.0355206961	0.0401043674	0.0791283351	0.08888064550000001	0.0459419608	0.0740445889	-0.010542443899999998	0.0091779351	0.084938267	0.1036664441	0.0464674293	-0.0127556569	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.000429006	0.001213	0.000201066	-0.000529218	-0.0	0.0
486.2585503560168	525.7288473863717	585.3423182342473	0.971	15.035439000000002	0.07940409999999999	0.0081314479	0.027072063	0.0927494818	-0.0262433411	0.1224922971	0.0153642506	0.0237343976	-0.0247307853	-0.0413966167	0.0896664001	0.0586404637	0.0230536517	0.1080376181	0.1048446753	0.0995928192	0.0923851842	0.00963664	-0.0241995	-0.0102036	-0.00038548099999999996	0.00019303200000000002	-0.00035081699999999996
484.29356994064034	525.4039240755773	584.5540945607199	0.9642290000000001	14.930585	0.05925057	0.0828840892	0.004975165	0.0035807484	0.0090467644	0.122358235	-0.0038722063	-0.014266956599999997	-0.0848672146	-0.0590537582	-0.0406790741	0.0643259789	-0.0347299134	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.00620191	-0.0642263	-0.00704561	-0.000211775	0.000120234	-0.000356934
484.84694094480005	524.9209014964869	584.1253304553009	0.998183	15.456357999999998	0.07390496999999999	0.0935532503	-0.0287350465	-0.045318742300000006	0.0928625966	-0.0221917563	0.0182660099	-0.0473782329	-0.0835641068	0.08116675820000001	-0.1361374851	-0.0010327553	-0.0549192776	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.00439412	-0.0234875	0.007380669999999998	-0.000211775	-0.0	-0.000138526
483.0905834234566	525.1874542791877	584.4353132178011	0.9884860000000001	15.306197000000001	0.042025900000000005	0.1139077063	-0.0234089492	0.0062500848	-0.010774361299999998	-0.1189013613	0.0648677667	-0.0551935465	-0.0836913569	0.0553568441	-0.0951170882	-0.1015940776	-0.0295576067	0.1070124473	0.1008035212	0.0907207723	0.077151675	0.00233825	-0.00211128	-0.00704664	-0.00028877	-6.617449999999998e-24	-0.000132191
