trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
3.213349999999999990e-05	-2.778289999999999926e-02	-5.545819999999999916e-02	-9.797560000000000296e-04	-2.125369999999999759e-23	-2.200859999999999796e-04	0.000000000000000000e+00	-5.268350349999999932e-02	6.047419900000001319e-02	-9.211619100000000351e-03	8.081007519999999777e-02	-9.464584789999999637e-02	2.168535850000000154e-02	5.801208220767429111e+02	5.094005365992642282e+02
1.712680000000000007e-05	1.012239999999999841e-02	-2.191179999999999864e-02	-8.150800000000000363e-04	-0.000000000000000000e+00	-1.955620000000000090e-04	8.092670670000000344e-02	-1.333398872000000068e-01	1.018447769999999974e-02	8.168064210000000602e-02	1.143660543000000057e-01	-8.409891050000001256e-02	9.876139009999999885e-02	5.833122141105253604e+02	5.095809655565241769e+02
4.195909999999999744e-03	-6.390139999999999709e-02	-2.111239999999999905e-03	-2.867609999999999604e-04	-1.533020000000000049e-23	-2.827920000000000260e-04	1.287805932000000153e-01	-1.261737417000000083e-01	-1.207563703999999932e-01	1.663378823999999978e-01	3.777622690000000116e-02	6.196241920000000042e-02	2.606097240000000356e-02	5.799567155625873056e+02	5.080657020238709833e+02
1.779669999999999516e-02	-1.694079999999999545e-02	6.708010000000000361e-03	-5.548219999999999541e-04	9.846520000000000045e-05	-2.192100000000000103e-04	9.088604999999999601e-02	-4.889879700000000426e-03	-7.911458720000000278e-02	1.370470783000000137e-01	-1.455951023000000011e-01	-2.516376680000000088e-02	4.781503659999999933e-02	5.763194726788294702e+02	5.068253830729156562e+02
1.110840000000000091e-02	1.336920000000000122e-02	2.838729999999999812e-03	-2.988789999999999958e-04	-4.526890000000000292e-05	-5.077880000000000246e-05	6.927299500000000387e-02	1.236737051000000032e-01	-3.284962639999999823e-02	8.136538089999999224e-02	-1.866869506000000123e-01	-3.049554599999999838e-02	1.919051410000000013e-02	5.763653039406970038e+02	5.059104900922466186e+02
6.797000000000000090e-03	-5.070019999999999388e-02	1.614979999999999541e-02	-6.190969999999999850e-04	-7.377600000000000650e-05	-2.647990000000000239e-04	1.098291349999999944e-01	1.751903754999999951e-01	-1.272938439999999997e-02	-1.145800060000000051e-02	-1.262391166999999870e-01	6.694189509999999566e-02	-4.357122339999999761e-02	5.762500883554042730e+02	5.056412803716257258e+02
7.822930000000000508e-03	-2.195070000000000007e-02	-7.022950000000000026e-03	-2.702949999999999862e-04	-1.463070000000000071e-04	-2.233359999999999772e-04	7.608797999999999950e-02	1.727648026999999975e-01	2.022643730000000042e-02	-4.856090910000000066e-02	-5.137458660000000094e-02	-1.022468200000000056e-02	-2.758889860000000166e-02	5.762657372772239341e+02	5.060613132857938581e+02
8.674990000000000478e-03	1.034309999999999917e-02	-3.600090000000000234e-02	-6.190969999999999850e-04	1.378229999999999982e-04	-3.529459999999999916e-05	1.031724799999999970e-01	8.145607420000000598e-02	5.892358030000000024e-02	-1.144804400999999971e-01	-7.544150899999998473e-03	-6.249517219999999734e-02	-2.022167899999999935e-02	5.776318467191065338e+02	5.076966070955109558e+02
1.398340000000000000e-02	-5.815439999999999499e-02	-3.612640000000000295e-02	-1.376719999999999897e-03	2.721479999999999971e-04	-3.499509999999999839e-04	1.342616300000000207e-01	7.003465269999999132e-02	1.760025087999999849e-01	-4.368030850000000076e-02	8.275588889999999087e-02	1.290689324000000027e-01	-9.473069920000000421e-02	5.784142290670367856e+02	5.090578512540802762e+02
5.189199999999999716e-03	-1.580229999999999829e-02	-4.750809999999999755e-02	-6.190969999999999850e-04	2.328540000000000037e-04	-4.144560000000000041e-04	1.055991000000000013e-01	-6.369165170000000431e-02	4.306060030000000149e-02	-5.906473360000000228e-02	1.820839703000000087e-01	-1.508504308999999988e-01	3.522108139999999971e-02	5.796475617099343935e+02	5.092800679888696322e+02
