csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
580.1208220767429	509.4005365992642	615.8566137205496	0.0	0.0	0.0	-0.0692254098	-0.0345800287	-0.0486694469	0.0282075229	-0.039245368	0.0911207047	-0.0526835035	0.06047419900000001	-0.0092116191	0.0808100752	-0.0946458479	0.0216853585	0.1091041759	0.1090898686	0.1090660245	0.1090326458	3.21335e-05	-0.0277829	-0.0554582	-0.000979756	-2.1253699999999998e-23	-0.00022008599999999998
583.3122141105254	509.5809655565242	616.3243736590433	1.352481	22.074720000000003	0.0809267067	-0.0716236254	-0.0209350066	-0.0972997169	-0.0930580174	0.0674588728	0.1118912923	-0.1333398872	0.0101844777	0.0816806421	0.1143660543	-0.08409891050000001	0.0987613901	0.1090660245	0.1089372966	0.1087228625	0.108422891	1.71268e-05	0.010122399999999998	-0.0219118	-0.00081508	-0.0	-0.000195562
579.9567155625873	508.065702023871	612.5910137305491	1.441661	23.530293	0.12878059320000002	-0.0041679139	0.0188398756	0.047069348	-0.2143815138	-0.053297488	-0.005898868000000001	-0.1261737417	-0.1207563704	0.1663378824	0.0377762269	0.0619624192	0.026060972400000004	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.00419591	-0.0639014	-0.00211124	-0.00028676099999999996	-1.53302e-23	-0.000282792
576.3194726788295	506.82538307291566	610.0498097812948	1.387828	22.651634	0.09088605	0.0083065806	-0.0282693273	0.1218774916	-0.0146925846	-0.0620241802	-0.0966210358	-0.0048898797	-0.0791145872	0.1370470783	-0.1455951023	-0.0251637668	0.0478150366	0.1088753345	0.108175503	0.1070124473	0.105391148	0.017796699999999995	-0.016940799999999995	0.00670801	-0.000554822	9.84652e-05	-0.00021921
576.365303940697	505.9104900922466	609.8752986714485	1.126067	18.379263	0.069272995	0.049297756	-0.08917426619999999	0.0984387501	0.0933442577	-0.047972355	0.0380882617	0.1236737051	-0.0328496264	0.08136538089999999	-0.1866869506	-0.030495546	0.0191905141	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.011108400000000001	0.013369200000000001	0.00283873	-0.000298879	-4.52689e-05	-5.07788e-05
576.2500883554043	505.6412803716257	611.6557838271177	1.12215	18.315342	0.109829135	0.07657170099999999	-0.0588155495	0.0083656457	0.0815994963	0.0130679428	0.0010163833	0.1751903755	-0.0127293844	-0.0114580006	-0.1262391167	0.0669418951	-0.0435712234	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.006797	-0.050700199999999994	0.016149799999999995	-0.000619097	-7.3776e-05	-0.000264799
576.2657372772239	506.06131328579386	613.1713879884535	1.12332	18.334431	0.07608798	0.0710365462	-0.0158835724	-0.0762856509	0.043052434	0.0124506635	0.06378873639999999	0.1727648027	0.0202264373	-0.0485609091	-0.0513745866	-0.010224682	-0.0275888986	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.00782293	-0.0219507	-0.00702295	-0.000270295	-0.000146307	-0.00022333599999999998
577.6318467191065	507.69660709551096	613.7866914963206	1.166277	19.035567999999998	0.10317248	0.007164890500000002	0.0144934033	-0.0811987029	0.1037557843	0.0241336436	0.1220047534	0.0814560742	0.0589235803	-0.1144804401	-0.0075441508999999985	-0.0624951722	-0.020221679	0.1080376181	0.1048446753	0.0995928192	0.0923851842	0.00867499	0.0103431	-0.0360009	-0.000619097	0.000137823	-3.52946e-05
578.4142290670368	509.0578512540803	616.2466865522948	1.52616	24.909451	0.13426163000000002	-0.0478587266	-0.0947765611	-0.0742035601	0.1138286062	0.0414129606	-0.0490115168	0.07003465269999999	0.17600250879999998	-0.0436803085	0.08275588889999999	0.1290689324	-0.0947306992	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.0139834	-0.058154399999999995	-0.0361264	-0.00137672	0.000272148	-0.000349951
579.6475617099344	509.28006798886963	618.4559923406922	1.686604	27.528166	0.1055991	0.0015633191	0.0504562404	-0.158118551	-0.0989481516	0.0260980204	0.15640458210000002	-0.0636916517	0.0430606003	-0.0590647336	0.1820839703	-0.1508504309	0.0352210814	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.0051892	-0.0158023	-0.0475081	-0.000619097	0.000232854	-0.000414456
579.6255703534056	510.0891399979458	616.9946852179359	1.482695	24.200035	0.09489487230000003	-0.0689952508	0.1151691817	-0.0575137417	-0.0972172845	-0.0224312252	0.0409145816	-0.1762167706	0.0163524991	-0.033502774	0.1635511719	-0.0304309507	0.06879116860000001	0.1070124473	0.1008035212	0.0907207723	0.077151675	8.467769999999997e-05	0.0326606	-0.028859199999999998	-0.000529957	0.000137823	-0.00014505600000000002
581.0355987652832	509.65310791720617	615.0793188977646	1.260892	20.579832	0.12106045229999995	-0.0304124103	0.1566058993	0.0163186426	-0.12971725550000002	0.0545911503	-0.0513077905	-0.2099599513	-0.0959694786	-0.0078192604	0.1030686427	0.0633999912	-0.0070578066	0.1065957114	0.0991717909	0.08717919119999999	0.07117039139999999	0.00211687	-0.055158500000000006	-0.00923733	-0.000473034	5.94042e-05	-0.00024146
578.5456353901798	507.9516075106608	611.9114997556818	1.3428639999999998	21.917755	0.04939248	0.0271084342	0.1230531921	0.1069929444	-0.0747573554	-0.0144423086	-0.0172982185	-0.0945486021	-0.1638982088	0.0346431203	-0.0433162985	0.0240900206	-0.0693227146	0.1061417014	0.0974013599	0.0833633121	0.06479109400000001	0.00478943	-0.0243876	-0.00515875	-0.000523954	0.000137823	-0.00013339
577.4450158032042	507.34553862537695	611.948904985902	1.2912569999999999	21.075443	0.08126373999999999	0.0809273455	0.1176795065	0.06892765099999999	0.0177264026	-0.0062469378	-0.0781830057	0.0230049886	-0.1546137341	-0.053392872300000005	-0.06225422360000001	0.0440545	-0.1288969717	0.1056505759	0.0954947043	0.0792851412	0.05804945860000001	-0.00885707	-0.0325678	-0.036017	-0.0009835430000000001	0.000137823	-2.1403200000000002e-05
