csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
510.4944068785977	482.96250238421686	598.3698524576232	0.0	0.0	0.0	-0.022821952000000003	-0.0481103106	-0.1209851306	0.0740114451	-0.0188382464	0.031521347799999995	-0.055645012300000005	-0.0951512845	0.08668633960000001	-0.0400669088	0.0064822280000000005	-0.0236475838	0.1091041759	0.1090898686	0.1090660245	0.1090326458	-0.008843099999999998	-0.02061	-0.07385219999999999	-8.02435e-05	-0.000692063	0.000159206
509.2817564732888	482.0471801111924	597.5778134473692	1.164372	22.369976	0.045221485000000006	0.0166573731	-0.1189965711	-0.0409980121	-0.0681236264	-0.0189034033	-0.1149709916	-0.0595174137	-0.1208891659	-0.08769293310000001	-0.0508105447	-0.039711699700000005	-0.0025917833	0.1090660245	0.1089372966	0.1087228625	0.108422891	-0.0201387	-0.011833	-0.07382849999999999	7.08002e-05	-0.000499809	0.0
508.48821377938276	481.85661978148363	597.2430145686952	1.17556	22.584910999999998	0.11376943	0.0488623856	-0.1095939657	-0.0868848972	0.1265103937	0.0134432511	-0.0758343593	-0.0745567448	-0.1028646085	0.0089131874	-0.114906926	0.0564437576	0.0660960126	0.1089897352	0.1086323659	0.1080376181	0.1072067914	-0.00259053	-0.08228309999999997	-0.060853	0.0	-0.000499809	-0.000185113
509.22953629704085	482.81210283229484	598.5368500818878	1.110494	21.334866	0.21112633000000006	0.0563596946	-0.0290899569	0.0362306561	0.0329264429	-0.0706074897	-0.0326239964	-0.0537629547	0.020474861	0.0015277363	-0.0398249875	-0.0287709856	0.0635473698	0.1088753345	0.108175503	0.1070124473	0.105391148	-0.00868501	0.0838799	-0.07384539999999999	-0.000219769	-0.000327028	-0.000310092
511.2314457099228	484.26346453396417	599.3526568636971	1.175463	22.583054999999998	0.28415688049999993	0.0402375311	0.01829444	0.0442617387	-0.0114429357	0.067045593	0.0215234868	0.0102877991	0.07457601629999999	-0.0515239321	0.0739272529	0.0539612337	-0.0635717215	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.00425527	-0.142896	-0.0559129	-1.26499e-06	-0.000328596	0.0
513.4543525405667	484.7604277969753	599.1784798701267	1.251984	24.053175	0.29955815950000003	0.068000167	0.1078158395	-0.0142252871	0.0386752443	0.017012110900000002	0.1501498013	-0.0407528816	0.1169072748	0.0922563579	0.0026154226000000003	0.0008881862	-0.07297385	0.1085323724	0.1068087481	0.1039562886	0.1000051409	-0.00914614	0.0799415	-0.092054	0.000109147	-0.000499809	-0.00026193799999999997
511.7907319569412	483.5570807410234	597.0544222543901	1.290832	24.799538000000002	0.17339309500000002	0.1235172015	0.0289514339	4.02609e-05	-0.0782980405	0.0534243796	-0.0214570263	-0.08346437599999999	0.0802823562	-0.1032978063	-0.0161060866	0.0172914177	-0.0559646175	0.108303931	0.1059007676	0.1019349164	0.0964648979	-0.0107902	-0.0479791	-0.0756012	0.00024805	-0.000275289	-7.784829999999997e-05
509.3607802868766	482.48864738569375	595.3230150474022	0.987798	18.977629	0.066225915	0.1152756462	-0.0314161036	-0.022443836	0.0535395632	0.0230336839	-0.1705106103	-0.1061331835	0.0357160664	-0.0542720667	-0.056236822	0.07492901889999999	0.06267501190000001	0.1080376181	0.1048446753	0.0995928192	0.0923851842	0.00430788	-0.0533823	-0.052091099999999994	0.000402784	-0.00016019	-0.000252306
509.42882970404975	483.3777581983474	595.882567956847	1.01736	19.545567000000002	0.067958875	0.0350837092	0.0174262002	-0.0197700425	0.0918521697	0.003066971	-0.109244346	-0.0454210064	0.07543348309999999	0.0461590153	-0.0002763878	-0.0024520539000000004	0.0350792457	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.00426352	-0.011216	-0.043486500000000004	0.00035792800000000003	-0.000277897	-7.19967e-05
510.4364343235598	484.0467831282306	597.2796789640171	0.943283	18.122401999999997	0.063706085	-0.022888802000000003	0.0758825369	0.0192370855	-0.0550911394	-0.0563273268	0.0069413175	0.0152240558	0.0299958907	0.05677264	0.07072624849999999	-0.0440825887	-0.0354969147	0.1073917633	0.1022942687	0.0939769123	0.0827014951	0.001429	0.0202058	-0.050181300000000005	0.000605922	-7.723569999999997e-05	-6.555270000000001e-05
511.2643281021538	483.6428856135942	596.9230820276737	1.1009440000000001	21.1514	0.14023669	0.0944426519	0.029373439100000006	0.0198664124	-0.0898572742	0.0959305617	-0.02518566	-0.0351055399	0.0789409735	-0.1217544372	0.0558228659	0.039705091	-0.0279114626	0.1070124473	0.1008035212	0.0907207723	0.077151675	-0.008910319999999998	-0.07492999999999997	-0.0297335	0.000699391	-2.0245599999999998e-05	-0.00020136900000000002
511.2427056854262	483.55015127448854	595.688198525836	1.2156209999999998	23.354572	0.15343516999999998	0.0863003233	0.056477557699999986	-0.032323618900000003	0.0941279511	-0.0174225903	0.0384346514	-0.0611571242	0.1063941256	0.0812663211	-0.0355155684	0.0141852056	0.0287833601	0.1065957114	0.0991717909	0.08717919119999999	0.07117039139999999	0.00425277	0.025211	-0.0361901	0.00025347900000000003	0.000150912	-0.000257789
509.72681108476485	483.18505877244735	595.6602723782954	1.0896340000000002	20.934107	0.07297109	0.0664279981	0.010959578	0.0540294199	-0.0745407108	-0.012230283799999998	-0.05927674610000001	-0.0222105369	0.07550250160000001	-0.0596152286	0.0059087578	-0.0224708022	-0.011814350800000002	0.1061417014	0.0974013599	0.0833633121	0.06479109400000001	0.00425299	0.03607	0.00140212	-0.000159944	0.000171917	-0.000313754
511.2191658091018	483.7757506023714	596.478151377836	0.8211509999999999	15.775989000000001	0.124326004	0.06258180990000001	0.0232628283	0.047948979	0.0129025809	0.028198476	-0.0332498347	4.41372e-05	0.0969552269	-0.0438730459	-0.0098611637	0.015913638	-0.0198782853	0.1056505759	0.0954947043	0.0792851412	0.05804945860000001	-0.00462506	-0.044997699999999995	-0.000679864	3.08334e-05	-0.000134205	-0.00046282
511.7439377833815	483.8383869542234	596.6906451287102	0.723837	13.906392000000002	0.083117354	0.07218185440000001	0.0423916399	0.0207221874	0.0477831672	-0.0044976441	0.0758563885	-0.0259412641	0.1197291382	0.037686732	-0.0157066326	0.0088764634	-0.0313048895	0.1051225066	0.0934544907	0.0749575099	0.0509831871	0.00672374	-0.00932318	0.0115936	-0.00013945600000000001	0.000171917	-0.00046282
511.0667073726654	483.63580550648254	596.4324945251972	0.785263	15.086514999999999	0.064853645	0.024412706800000003	0.0627358889	0.0604068085	0.0134186202	-0.0520020341	0.0466838279	0.0284151446	0.1029665055	0.0667194608	0.0156484193	0.0076849686	0.0029540872	0.1045576784	0.0912835726	0.07039403450000001	0.043631796900000006	0.00758318	0.029386400000000003	0.0187616	-0.000257818	3.15275e-05	-0.000359239
510.1454700290281	483.5042058985509	596.2598345885333	1.087601	20.895052	0.08312719	-0.0707383243	0.0453561538	0.0435855072	-0.1064764173	-0.0016922707	-0.08747852980000001	0.0885119689	-0.0060085225	-0.0846595834	0.0678342317	-0.0362097308	-0.0446030934	0.1039562886	0.0889849861	0.06560907349999999	0.0360364	-0.00252969	-0.0241725	0.014669899999999998	-9.82901e-05	7.569299999999998e-05	-0.00046282
510.1216853706276	482.7970387746106	596.9838290863628	1.232458	23.678053	0.101072135	-0.1131784751	0.0555169869	-0.0418816879	0.0637880848	0.0039964352000000005	0.0461189095	0.0320588506	-0.0854570212	0.1048457205	0.0468054371	-0.0238244923	0.0736066773	0.1033185475	0.0865619461	0.0606176821	0.028239473	0.020045300000000002	-0.0588756	0.0297291	-0.000257818	-0.00023716200000000002	-0.00036050599999999997
508.9075662728618	483.2243759630039	597.1420277805697	1.01688	19.536351999999997	0.145504385	-0.1278874898	-0.0026823623	-0.0322468489	-0.0302506176	-0.0651361069	0.066085672	0.0602918707	-0.0675329024	0.0660786694	0.0254355709	-0.055737339800000014	-0.0217264127	0.1026446782	0.0840178413	0.055435565	0.0202846193	0.00422128	0.0524126	0.0273536	-4.1185699999999994e-05	-0.000298812	-0.00040255699999999995
510.06387600364053	483.4785066161412	597.8350538167383	0.9383600000000001	18.027824	0.15805847499999998	-0.1148485286	-0.0644571765	0.0254005074	-0.0399950487	0.0462094314	0.0372788159	0.08561813369999999	-0.0935129078	-0.0556648823	0.0338564562	0.0394221529	-0.0686774505	0.1019349164	0.08135623	0.0500790271	0.0122163259	0.00418064	-0.0568547	0.041703199999999996	0.00034569099999999997	-0.000298812	-0.000101415
509.179029595326	482.70517815085054	598.3604508049569	1.009268	19.3901	0.127604561	-0.0743574748	-0.057951630199999986	-0.0568847336	-0.0004428914	0.0115610873	0.1193180629	0.0080265916	-0.1268419219	0.0554844702	-0.0319008127	0.006101131	0.0249210329	0.10118951	0.07858083469999999	0.044564922	0.0040797138	-0.000124855	0.00771299	-0.000698576	0.000185628	-0.00013851	-0.00010764200000000001
