trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
0.000000000000000000e+00	-4.920789999999999886e-02	4.866770000000000297e-03	0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	-1.097553871999999986e-01	7.161898660000000361e-02	-1.768744100000000079e-03	6.541306510000000074e-02	-2.229708190000000145e-02	3.702464800000000028e-02	5.070949497753343280e+02	4.949348011538772312e+02
0.000000000000000000e+00	-4.068680000000000213e-02	1.396279999999999917e-02	0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00	1.761712999999999821e-02	-4.587744810000000256e-02	-5.073103290000000043e-02	-1.662812492000000086e-01	8.644362799999999458e-03	-1.602844529999999934e-02	-2.356726400000000096e-02	5.075936920867225695e+02	4.948099883047481740e+02
-6.878470000000000244e-03	-8.801539999999999364e-02	-1.220830000000000005e-02	0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00	8.037816999999997103e-02	5.226080119999999829e-02	2.092553059999999882e-02	-5.195807299999999872e-03	1.279185351000000082e-01	-7.306878059999999397e-02	-8.797426949999999357e-02	5.043445428056946298e+02	4.944371645602964804e+02
1.528690000000000012e-06	-3.373580000000000328e-02	1.584939999999999960e-02	0.000000000000000000e+00	-5.549390000000000074e-05	0.000000000000000000e+00	9.199199368999998183e-02	-7.486842339999999485e-02	6.462943279999999735e-02	-7.505343910000000784e-02	-5.018795360000000150e-02	1.509290349999999926e-02	1.484701949999999923e-02	5.096477502705371307e+02	4.944869461619094864e+02
-8.060080000000000716e-03	-7.328250000000000042e-02	8.480259999999999881e-03	0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00	5.775214369000000042e-02	6.969834300000000808e-03	-8.874978810000000440e-02	-2.372804899999999932e-03	-1.735507999999999842e-02	9.198896730000000188e-02	-5.531952309999999678e-02	5.088293140385723632e+02	4.934543367735383868e+02
7.651270000000000353e-06	-4.877430000000000654e-02	6.857310000000000141e-03	0.000000000000000000e+00	-0.000000000000000000e+00	-6.248570000000000383e-05	3.732316626999999942e-02	8.145032150000000581e-02	3.102207380000000098e-02	3.291474700000000114e-02	-3.589771149999999855e-02	2.265310109999999974e-02	-5.891310860000001370e-02	5.037222284014767979e+02	4.935356478102488609e+02
-1.366539999999999942e-02	-6.039220000000000005e-02	-9.416439999999999880e-03	7.593640000000000025e-05	2.371109999999999733e-04	0.000000000000000000e+00	6.034135627000000029e-02	-7.806618429999999387e-02	2.365844090000000094e-02	5.108590589999999904e-02	-6.748009380000000168e-02	3.286241019999999735e-02	-5.442688810000000099e-02	5.039222597988404573e+02	4.942076994320231620e+02
1.240379999999999955e-02	-5.046029999999999960e-02	2.445739999999999728e-05	1.180439999999999967e-04	3.933850000000000020e-04	0.000000000000000000e+00	5.536107739999999999e-02	5.702931189999999734e-02	-6.831719730000000712e-02	-3.330389870000000085e-02	-1.023207299999999952e-02	3.148995920000000059e-02	-1.162424939999999983e-02	5.055053385643693673e+02	4.938022044726204740e+02
-8.679569999999999300e-03	-4.983790000000000442e-02	-1.364739999999999877e-02	1.195529999999999987e-04	2.911829999999999800e-04	0.000000000000000000e+00	4.056317740000000421e-02	4.923287679999999861e-02	4.803500749999999736e-02	5.741264139999999877e-02	1.025289182999999937e-01	-4.979531839999999654e-02	-7.555233299999998542e-03	5.069959733293354134e+02	4.942578072564513150e+02
3.144679999999999958e-03	-6.300610000000000932e-02	1.385379999999999771e-02	-6.824760000000000028e-05	2.504840000000000365e-04	0.000000000000000000e+00	6.391863000000000405e-02	-5.463394269999998637e-02	5.956601570000000234e-02	-6.065051600000000154e-02	-7.997955830000000321e-02	7.772363699999999820e-03	1.080817418000000057e-01	5.092037419337861479e+02	4.943831257509442025e+02
-8.678419999999999190e-03	-8.341729999999999978e-02	-1.140820000000000074e-06	0.000000000000000000e+00	2.229540000000000070e-04	-1.044260000000000061e-04	5.609942082000000246e-02	1.945217340000000156e-02	-6.295336699999999619e-02	3.864842000000000277e-02	6.237984740000000056e-02	8.371308059999998941e-02	1.683839690000000014e-02	5.105023623935143178e+02	4.934965500058366388e+02
4.148789999999999965e-04	1.022220000000000073e-02	0.000000000000000000e+00	0.000000000000000000e+00	-0.000000000000000000e+00	0.000000000000000000e+00	1.191029398200000033e-01	9.825921569999999938e-02	4.789321290000000259e-02	4.854561200000000187e-02	5.629418600000000300e-02	1.052865000000000051e-02	9.545678400000000285e-02	5.068751230887708061e+02	4.934246178750656782e+02
