trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-1.861330000000000016e-05	3.964809999999999862e-02	8.435810000000000530e-02	-1.495639999999999904e-03	2.142390000000000201e-04	0.000000000000000000e+00	0.000000000000000000e+00	-2.258761420000000159e-02	-1.553112879999999675e-02	1.446554958000000057e-01	-3.771396219999999938e-02	1.756751139999999933e-02	-6.396381289999999997e-02	5.151914326183396042e+02	5.317597343930390252e+02
6.297490000000000206e-03	3.019220000000000237e-02	9.823880000000000112e-02	-1.287149999999999926e-03	1.555940000000000014e-04	-5.583649999999999302e-05	4.580127829999999095e-02	9.358679659999999401e-02	7.029718599999999762e-02	-2.344130880000000125e-02	2.510035000000000044e-02	-9.249936350000000085e-02	7.474413070000000825e-02	5.128185625605881341e+02	5.313539930876436301e+02
2.087509999999999713e-02	7.040899999999999936e-02	3.597310000000000091e-02	-1.476400000000000108e-03	2.022490000000000214e-04	-1.896370000000000141e-04	1.355453849999999905e-01	-7.710735610000001017e-02	3.962150600000000078e-02	-6.034964179999999928e-02	-2.282920609999999906e-02	3.449481189999999836e-02	-1.177537999999999973e-04	5.155306103505286046e+02	5.312225569430411269e+02
2.089330000000000007e-02	9.082610000000000683e-02	7.368889999999998774e-02	-1.476400000000000108e-03	9.882150000000000244e-05	0.000000000000000000e+00	7.280432500000003082e-02	1.198420109999999948e-02	-5.942070199999999885e-02	7.074480810000000064e-02	-8.401801769999998892e-02	7.355061960000000565e-02	-1.087746440000000002e-02	5.177870824210820047e+02	5.314370175122653563e+02
7.147849999999999863e-03	-3.909330000000000443e-02	8.496199999999996810e-02	-9.548620000000000068e-04	1.558620000000000198e-04	-3.113300000000000160e-04	1.994333749999999961e-01	5.829517339999999714e-02	6.415442409999999596e-02	-9.322513699999999959e-03	-7.192932900000001580e-03	-1.182036506999999959e-01	3.201510720000000365e-02	5.141367995973348570e+02	5.314827280592890020e+02
3.547659999999999789e-03	1.306759999999999866e-01	5.041799999999999754e-02	-1.316970000000000640e-03	3.286909999999999875e-04	0.000000000000000000e+00	2.502268399999999504e-01	-7.825211900000000886e-02	5.315359800000000329e-02	8.023123780000000760e-02	4.844210239999999917e-02	8.657605619999998725e-02	2.099255660000000009e-02	5.155136514639191319e+02	5.311021558228458161e+02
1.319530000000000008e-02	9.426650000000005164e-03	7.214850000000000430e-02	-5.138070000000000224e-04	1.812620000000000138e-04	-1.929970000000000090e-04	2.098069399999999973e-01	6.962082509999999169e-02	-1.122214811000000062e-01	4.153203020000000023e-02	2.713858699999999874e-02	-1.233817254000000030e-01	5.204854920000000218e-02	5.131314883702219731e+02	5.306353973236683714e+02
1.149060000000000012e-02	3.165330000000000227e-02	7.728380000000001360e-02	-3.638869999999999670e-04	2.048740000000000175e-04	-2.181680000000000023e-04	3.900180000000000313e-02	3.755504519999999791e-02	8.272409669999999937e-02	4.567854080000000039e-02	3.803484780000000037e-02	1.578863849999999902e-01	8.545867800000000666e-03	5.141802635242102042e+02	5.309987364954295117e+02
3.563760000000000018e-03	7.708929999999999949e-02	4.613360000000000377e-02	-7.166610000000000558e-04	3.083930000000000135e-05	0.000000000000000000e+00	1.217618750000000055e-01	-5.598092100000000293e-02	1.425024159999999963e-02	-8.302863180000000232e-02	-2.846267840000000007e-02	-1.202299727000000068e-01	9.515032730000000383e-02	5.136737749853219839e+02	5.316733596763772312e+02
1.012889999999999971e-02	5.910489999999999494e-02	7.793650000000000577e-02	-6.003070000000000107e-04	6.394789999999999806e-05	0.000000000000000000e+00	6.382556999999999814e-02	2.205298639999999852e-02	-7.833677629999999392e-02	1.015775059000000036e-01	-9.036497500000000710e-03	5.952191369999999815e-02	6.795240789999999753e-02	5.148632474267246835e+02	5.313300803782067305e+02
3.554209999999999921e-03	1.323130000000000053e-03	6.706339999999999524e-02	-2.414499999999999871e-04	2.078390000000000272e-04	0.000000000000000000e+00	1.003669650000000024e-01	1.874441370000000037e-02	6.944309960000000226e-02	-8.693064439999999282e-02	-2.955497000000000072e-03	7.654047090000000442e-02	8.116728269999999579e-02	5.134816948026580121e+02	5.303992017348332411e+02
2.090349999999999847e-02	1.190710000000000102e-01	5.811790000000000012e-02	-6.525600000000000541e-04	1.148120000000000114e-04	0.000000000000000000e+00	1.692495099999999919e-01	-9.382370439999999923e-02	-7.745158440000000921e-02	1.726506639999999745e-02	1.159242218999999990e-01	-4.917889400000000077e-03	7.559236910000000087e-02	5.116998907588044858e+02	5.300881899368750965e+02
3.566390000000000012e-03	-3.350039999999999962e-02	5.396619999999999195e-02	2.895179999999999951e-05	1.459180000000000021e-06	0.000000000000000000e+00	2.138034410000000107e-01	1.422783082000000088e-01	2.108074799999999985e-02	-9.354430630000000468e-02	-3.743072509999999936e-02	1.184636886000000056e-01	7.414189740000000362e-02	5.121955675554833078e+02	5.303095395441069968e+02
8.530180000000000054e-03	6.873319999999999430e-02	2.916690000000000255e-02	-1.239930000000000036e-04	6.447439999999999378e-05	-2.321679999999999903e-04	1.544030909999999923e-01	-1.129269824999999949e-01	-3.284639200000000203e-02	-5.953634430000000199e-02	1.647328459999999883e-01	-6.024678120000000192e-02	3.654533900000000307e-02	5.117888435542400316e+02	5.299413843275378895e+02
1.634460000000000079e-02	1.105049999999999921e-01	4.142679999999999974e-02	-4.141509999999999723e-04	5.087149999999999566e-05	-1.554100000000000045e-04	8.087206500000000686e-02	4.006856199999999681e-03	-9.754682169999999430e-02	-9.923405200000000662e-03	-1.285193236999999933e-01	5.497151799999999700e-02	5.072961420000000193e-02	5.155551627684556024e+02	5.312320005787295258e+02
3.557049999999999969e-03	-8.112700000000000466e-02	1.693290000000000073e-02	2.144520000000000128e-04	3.286909999999999875e-04	-1.157620000000000074e-04	2.762169749999999757e-01	-3.145512339999999990e-02	2.516112779999999868e-02	-3.861631719999999990e-02	1.115413145999999966e-01	-5.822800600000000576e-03	4.359248420000000346e-02	5.162863836746738571e+02	5.300019199168394834e+02
1.283820000000000100e-02	1.954710000000000059e-01	2.614320000000000185e-02	-5.246890000000000581e-04	5.862939999999999807e-05	0.000000000000000000e+00	3.513376800000000411e-01	-9.607040320000000133e-02	-4.965835070000000628e-02	2.313750370000000264e-02	1.933118329999999885e-02	7.152963150000000991e-02	7.633048000000001651e-03	5.139325336048896133e+02	5.302621329117379219e+02
3.550109999999999984e-03	-6.846729999999999483e-02	2.448190000000000088e-02	3.264300000000000036e-04	6.250819999999999218e-05	0.000000000000000000e+00	3.176375800000000305e-01	1.055009741000000056e-01	-4.397593699999999793e-03	-1.297553932999999937e-01	4.430333389999999844e-02	-4.983015429999999857e-02	7.490948389999999013e-02	5.146845824827219076e+02	5.297414137713876698e+02
6.809420000000000056e-03	1.271889999999999965e-01	-1.048170000000000004e-02	-2.012790000000000087e-04	1.122370000000000030e-04	0.000000000000000000e+00	2.627511000000000152e-01	-1.452135613000000158e-01	3.077735770000000065e-02	-5.366427950000000197e-02	-5.769374170000000218e-02	-3.902376250000000324e-02	2.441523500000000041e-02	5.169231555151693556e+02	5.310235286565271053e+02
3.548309999999999832e-03	3.868209999999999704e-02	1.370699999999999870e-02	-3.881729999999999849e-05	2.558489999999999961e-04	0.000000000000000000e+00	1.312603950000000019e-01	9.198421040000000215e-02	-8.903547890000000631e-02	9.331241569999999819e-02	4.934749999999999467e-04	2.959807839999999829e-02	1.188952999999999972e-03	5.184528904789493708e+02	5.307666659536689622e+02
3.558710000000000085e-03	4.622460000000000110e-03	-3.578000000000000017e-03	6.295740000000000407e-04	-7.776829999999999876e-05	-1.832120000000000070e-04	1.106160699999999969e-01	-5.011790799999999747e-03	1.092526771999999952e-01	3.639162590000000197e-02	5.680015649999999722e-02	2.878303000000000111e-02	-7.399432029999999938e-02	5.166319978286463765e+02	5.309710128287968018e+02
3.559570000000000182e-03	1.568819999999999937e-01	1.001760000000000012e-01	-2.635119999999999910e-03	2.185619999999999989e-04	-1.058789999999999895e-22	4.432262149999999234e-01	-3.816055530000000279e-02	-7.793012769999999034e-02	-2.664159849999999871e-02	2.121770510000000123e-02	5.142002589999999929e-02	-6.865407179999999387e-02	5.152876896677091736e+02	5.295558913496607829e+02
3.564240000000000203e-03	-2.150340000000000151e-03	9.853580000000000672e-02	-1.921839999999999963e-03	1.219370000000000084e-04	0.000000000000000000e+00	2.011724599999999974e-01	1.286134988000000035e-01	5.154135809999999679e-02	-1.039531328999999948e-01	-3.289797859999999546e-02	2.651823710000000139e-02	-7.745633910000000732e-02	5.137291716042680036e+02	5.298062838010162068e+02
3.557160000000000183e-03	6.829169999999999685e-02	7.153229999999999311e-02	-2.068190000000000132e-03	1.646829999999999952e-04	0.000000000000000000e+00	1.069074200000000030e-01	-7.552489040000000264e-02	-9.841584599999999780e-03	-8.364413269999999845e-02	-6.583912499999999661e-03	-1.959068469999999951e-02	-7.868879160000000206e-02	5.168826566814751686e+02	5.301376276837934256e+02
3.547659999999999789e-03	1.149049999999999933e-01	1.061170000000000030e-01	-2.839459999999999814e-03	3.286909999999999875e-04	0.000000000000000000e+00	1.279713999999999852e-01	-1.165859709999999931e-02	-9.513813329999999679e-02	3.245788010000000279e-02	-1.150402954000000061e-01	9.157098460000000217e-02	-7.337071620000000516e-02	5.187079608118770011e+02	5.306098722861869419e+02
3.560980000000000048e-03	-4.514369999999999494e-02	8.521009999999996920e-02	-1.808920000000000102e-03	1.391499999999999942e-04	0.000000000000000000e+00	2.419729700000000094e-01	7.165637939999999761e-02	3.666593449999999699e-02	-2.521714339999999929e-02	-1.331165890000000039e-02	-7.495883740000000572e-02	-2.997421780000000119e-02	5.196401571803027082e+02	5.303203861145871088e+02
3.547659999999999789e-03	1.370010000000000117e-01	8.314459999999999906e-02	-2.365159999999999832e-03	3.286909999999999875e-04	0.000000000000000000e+00	2.215125699999999920e-01	-8.252565970000000362e-02	7.424836379999999458e-02	3.710589520000000252e-02	-6.995714600000000304e-03	1.108164350000000013e-02	-3.500831599999999766e-02	5.158692095279504883e+02	5.306073805064821727e+02
3.565999999999999726e-03	5.447309999999999652e-02	9.215620000000000756e-02	-2.172449999999999815e-03	4.842800000000000457e-05	0.000000000000000000e+00	1.152064900000000225e-01	9.562836349999999375e-02	-9.847244820000000676e-02	1.739112760000000035e-02	-6.800850390000000301e-02	-6.393292650000000077e-02	2.100861890000000134e-02	5.147068568412536251e+02	5.306355229596198342e+02
-3.684840000000000316e-04	-3.182099999999999512e-02	4.923299999999999899e-02	-1.836450000000000105e-03	1.334999999999999924e-04	0.000000000000000000e+00	1.542053839999999454e-01	-2.424661759999999916e-02	1.176345230000000047e-01	2.472161789999999942e-02	-7.747854079999999533e-02	8.114055300000000762e-03	-5.144031870000000117e-02	5.130378709769770467e+02	5.314076605782630622e+02
1.309439999999999910e-02	1.786780000000000035e-01	7.727619999999998934e-02	-2.647370000000000018e-03	1.968050000000000105e-04	8.499969999999999867e-05	2.999663189999999813e-01	-7.059096849999998979e-02	-8.523933520000000208e-02	7.155744179999999621e-02	-1.246657869999999967e-02	-4.491223600000000121e-02	4.414831999999999784e-02	5.152293279555819936e+02	5.303808798252383667e+02
3.580830000000000124e-03	-5.104980000000000628e-02	6.984650000000000580e-02	-1.795109999999999935e-03	-4.974860000000000003e-05	2.646979999999999724e-23	3.058617350000000235e-01	1.585781712999999871e-01	1.326069146999999948e-01	6.953433940000000590e-02	3.223653700000000261e-02	-3.491502190000000255e-02	-3.358919569999999771e-02	5.147451860945715225e+02	5.307150923955750841e+02
