csf	white_matter	global_signal	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	cosine00	cosine01	cosine02	cosine03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
605.4938538627578	502.1930206150039	737.7796082480255	0.0	0.0	0.0	-0.0048898877000000006	-0.0392914589	-0.049858351	0.0079803526	-0.0305106477	0.057325671900000014	-0.0544560784	0.0167762591	0.0734225299	-0.0264742952	0.0391254834	-0.0294800466	0.1091041759	0.1090898686	0.1090660245	0.1090326458	0.0211164	-0.015210499999999998	0.16125899999999999	0.000643899	-0.00063597	-0.000411113
611.6523536025662	503.6752499284806	741.4501386487312	1.094916	43.154465	0.2593516	0.06972000589999999	-0.0616639332	0.0513597455	-0.0278141556	0.0295013921	0.0852037527	-0.0854088182	-0.0922581351	0.0596184911	0.051784608200000005	6.37205e-05	-0.0894794441	0.1090660245	0.1089372966	0.1087228625	0.108422891	0.0160188	-0.059523599999999996	0.008732649999999998	0.000951202	-0.000899718	0.00016612700000000002
604.5669170948094	501.4974401593431	736.6360533001883	1.2271530000000002	48.366398	0.35247366	0.0904708542	-0.0012642043	0.0966451197	0.029408134	-0.0460337166	0.044407265300000005	-0.0242979677	-0.1134048776	0.0259344179	0.0139028037	0.033750049	-0.1321347223	0.1089897352	0.1086323659	0.1080376181	0.1072067914	0.0486773	-0.00587239	-0.14452799999999996	0.00194444	-0.00019607900000000002	-0.00039506199999999995
604.9196475126095	502.2879138900496	736.6311949848719	1.917256	75.56578799999998	0.69267076	-0.0266881163	0.0249091134	0.0032777206	-0.1240506544	0.0133441899	0.1036038304	-0.0453967676	0.013957679099999998	0.0572184201	0.17385743420000002	-0.0218813722	-0.006401007199999999	0.1088753345	0.108175503	0.1070124473	0.105391148	0.027995099999999995	-0.112076	0.269825	0.0012621100000000005	-0.00190188	-0.00103557
601.2554953756387	500.3597226112191	731.4152462683618	1.557036	61.36824	0.77026328	-0.1320046563	0.0022332094	-0.0338619319	-0.0285613876	-0.14234489179999998	0.0092963303	-0.0144687113	0.1443036633	0.032231795	-0.0416068603	0.006321155300000001	-0.0407233615	0.1087228625	0.1075673469	0.1056505759	0.1029861145	0.00250857	0.125942	0.594694	-0.00158781	-0.00248153	-0.0008273449999999997
601.0761626368952	499.96658031911545	729.8523724698807	1.3096219999999998	51.61681	0.88143273	0.0243945121	-0.0026353515000000004	-0.0336706355	-0.02885742	-0.050373476500000014	-0.0131206182	0.017426152099999998	-0.0201504374	0.0542929862	0.0118682513	0.0101051439	0.059760958	0.1085323724	0.1068087481	0.1039562886	0.1000051409	0.0259066	-0.131464	0.15073499999999998	-0.00029094	-0.0008035759999999999	-0.000668775
605.8046118800378	502.62422949920835	737.7342203664911	1.2977040000000002	51.147053	0.32359752	0.06403416070000001	-0.0699960972	0.0387597982	-0.0815745804	0.0102928416	0.0060541773	-0.0617407272	-0.0825542938	0.0060580845	0.0697613103	-0.08406622720000001	0.0163788542	0.108303931	0.1059007676	0.1019349164	0.0964648979	0.0494887	0.00962797	0.06398229999999999	-0.00094407	-0.00128991	-0.000972726
604.6189235890449	501.25975162971815	735.9066765329095	0.9203	36.272265999999995	0.197499155	0.0464718289	-0.0456088308	0.0162509795	0.0861987576	-0.0646804861	0.0143418899	-0.0594828806	-0.056137655	0.0054571049	-0.0524236665	-0.0013579965	-0.0655548175	0.1080376181	0.1048446753	0.0995928192	0.0923851842	-0.012549700000000002	-0.021468099999999997	0.0196342	-2.54783e-05	-0.00100817	-0.000972726
602.3662055025283	501.2031981519799	735.8813371351885	0.852311	33.592583000000005	0.091087595	0.0269565881	-0.0479798329	-0.0027344763	0.1358071656	-0.0390503216	0.0916934188	-0.0306858602	-0.0312929863	0.003256665	-0.0612839846	-0.0107198136	-0.1161822516	0.1077335267	0.1036419483	0.0969373661	0.087788815	0.00818288	-0.022678200000000003	0.0319748	0.00026267799999999997	-0.0018561	-0.000972726
606.8435889114296	502.01807821446397	735.320896593812	1.035183	40.800201	0.2127203	0.0035042693	-0.0578082576	-0.0325863182	0.0562346058	0.0761237346	0.0442834268	-0.0666589949	-0.0165358879	0.025285039900000004	-0.0052559141	-0.0073336921	0.0018685598	0.1073917633	0.1022942687	0.0939769123	0.0827014951	-0.00178156	-0.00432864	0.16756400000000002	0.000488646	-0.00131005	-0.00117705
603.5325514766993	500.6544199605931	735.1745332069754	1.094425	43.135113	0.23528115	-0.0202335882	-0.033366804900000005	-0.0366466268	-0.0182100381	0.0520253623	0.0368149458	-0.0168101215	0.0263967323	0.0231015909	0.0142648981	-0.0046073288	0.0012851677	0.1070124473	0.1008035212	0.0907207723	0.077151675	-0.00389842	0.011136799999999999	0.266401	-0.000451251	-0.000205562	-0.000844198
606.2568292695693	500.8325497552085	728.0757716536352	1.990747	78.46231799999998	0.37778857	0.0143013905	-0.0437459846	-0.0764291991	-0.064895152	-0.051602205	-0.0739259984	-0.0798666096	-0.0029651863	0.016495466	0.0179818778	-0.0130969169	0.15209332	0.1065957114	0.0991717909	0.08717919119999999	0.07117039139999999	0.051648	0.014619	0.312761	-0.00434919	-0.00100316	-0.00159666
