trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
4.145350000000000553e-05	-2.798110000000000218e-05	1.222089999999999982e-01	-3.312309999999999734e-04	-4.905419999999999529e-04	0.000000000000000000e+00	0.000000000000000000e+00	-5.244897469999999784e-02	6.772362669999999751e-02	6.323067639999999101e-02	-5.954277200000000075e-02	4.453291959999999827e-02	-2.807950000000000029e-03	6.767421601099987356e+02	6.320263481496082250e+02
5.418030000000000030e-05	-1.174549999999999900e-02	1.221949999999999981e-01	-3.522219999999999626e-04	-3.220370000000000068e-04	-2.797240000000000208e-04	3.520524569999999853e-02	-1.157438862000000068e-01	-1.923512070000000032e-02	6.083207580000000309e-02	-3.425148769999999954e-02	5.201081130000000108e-02	1.217547930000000000e-01	6.772402578006825706e+02	6.331569885852567268e+02
1.287929999999999978e-02	2.307379999999999848e-02	1.221560000000000007e-01	-3.671990000000000193e-04	-1.256510000000000070e-04	0.000000000000000000e+00	7.223776969999998188e-02	5.498814000000000306e-04	-1.205380575999999981e-01	1.442690933000000120e-01	2.130938060000000037e-02	1.268668273999999929e-01	2.246757549999999978e-02	6.815886210935015015e+02	6.333984551121448021e+02
1.861970000000000064e-05	-3.262099999999999722e-02	8.766659999999996955e-02	-2.271490000000000033e-04	-1.613039999999999992e-04	0.000000000000000000e+00	1.118300302999999940e-01	4.131662629999999919e-02	4.451046040000000009e-02	1.274380818999999998e-01	5.949008610000001279e-02	2.079159109999999949e-02	-1.045811593000000039e-01	6.822018737451440984e+02	6.325250484405266889e+02
2.662179999999999980e-05	6.066450000000000141e-03	8.056499999999996997e-02	-3.780500000000000006e-04	-2.024179999999999990e-05	0.000000000000000000e+00	6.039521209999999807e-02	-2.712825660000000097e-02	8.536651349999999083e-02	6.956384389999999140e-02	-1.607097910000000046e-02	-7.556153520000000179e-02	7.453739969999999271e-02	6.777147957660652082e+02	6.327078679918682838e+02
9.182950000000000487e-03	3.990030000000000659e-02	8.897999999999998966e-02	-3.780500000000000006e-04	-1.703509999999999823e-04	0.000000000000000000e+00	5.891063820000000395e-02	-1.166899032000000003e-01	8.195999199999999887e-03	4.644785240000000315e-02	-2.477069910000000152e-02	3.859877309999999728e-02	2.199229550000000172e-02	6.760215279842952896e+02	6.333943904702753116e+02
4.280160000000000030e-05	-4.619519999999999876e-02	8.608999999999999986e-02	-2.812280000000000118e-04	-1.882040000000000026e-04	0.000000000000000000e+00	1.038593983999999970e-01	-9.183378999999999544e-04	-8.534980890000000431e-02	1.041838199000000020e-01	-5.888913529999999924e-02	-4.948943600000000123e-03	-1.389511719999999839e-01	6.830458250930494160e+02	6.325569402459647108e+02
6.474830000000000483e-05	6.919419999999999911e-03	6.537779999999999980e-02	-3.780500000000000006e-04	-2.572249999999999775e-04	-1.765859999999999793e-04	9.097021669999999505e-02	5.844421429999999834e-02	8.809474000000000081e-04	1.010030647000000059e-01	-3.957590309999999695e-02	2.454887529999999832e-02	7.558127820000000441e-02	6.820200051066007063e+02	6.319504152795177561e+02
6.488760000000001890e-05	8.614520000000000510e-03	6.013919999999999683e-02	-3.780500000000000006e-04	-1.766759999999999869e-04	-5.264239999999999593e-05	1.715846930000000312e-02	-2.356650640000000282e-02	1.366790439999999995e-01	3.283885720000000175e-02	-4.583129760000000108e-02	4.840523640000000266e-02	5.543344359999999998e-02	6.763124867040171466e+02	6.316741982979648355e+02
-6.503059999999999743e-03	-4.719999999999999890e-02	5.485770000000000229e-02	9.196920000000000030e-05	-7.754319999999999984e-05	0.000000000000000000e+00	9.875368759999995916e-02	-1.104766516999999976e-01	-4.149954439999999772e-02	2.698673589999999942e-02	-9.148170110000000688e-02	4.519355399999999690e-02	-5.831824020000000303e-02	6.755469900189123109e+02	6.329662630821471794e+02
5.271960000000000258e-05	3.087799999999999573e-02	6.013200000000000489e-02	4.165689999999999752e-05	-2.197070000000000023e-04	8.677189999999998147e-05	1.038704796000000097e-01	-3.046134700000000060e-03	-3.951080209999999898e-02	6.992019339999999694e-02	-6.528367120000000412e-02	-1.519619945000000028e-01	2.038230720000000148e-02	6.787630091547803204e+02	6.325243784446140580e+02
1.426939999999999806e-02	2.150329999999999950e-02	6.013440000000000452e-02	-3.780500000000000006e-04	-3.401140000000000304e-04	0.000000000000000000e+00	5.493807039999999697e-02	7.296911109999999756e-02	9.124723880000000509e-02	4.509640460000000073e-02	-3.585635060000000318e-02	7.989101110000000616e-02	4.153413820000000090e-02	6.770248768136087847e+02	6.314539036419137119e+02
6.032520000000000308e-05	-2.006439999999999960e-02	6.793470000000000064e-02	-1.308260000000000109e-04	-9.815499999999999789e-05	0.000000000000000000e+00	8.803622480000000694e-02	-7.938332320000000830e-02	9.260947980000000523e-02	1.168124599999999973e-03	-6.531124440000000975e-02	1.638018159999999820e-02	-1.003187955000000020e-01	6.717538742454768226e+02	6.322267215938589970e+02
4.555949999999999638e-05	-2.005270000000000316e-02	5.465339999999999782e-02	3.186290000000000151e-04	-1.125320000000000535e-04	0.000000000000000000e+00	3.649936570000000130e-02	-2.492495059999999887e-02	-9.135042390000000512e-02	2.471249180000000337e-02	-8.522258220000000772e-02	-1.417040143999999946e-01	8.285949100000000386e-03	6.799388960383598715e+02	6.326996047089465947e+02
3.029089999999999908e-03	2.229059999999999722e-02	2.532490000000000088e-02	-8.094340000000000161e-05	1.957969999999999958e-04	0.000000000000000000e+00	1.100504005000000063e-01	9.091059679999999310e-02	1.262496450000000041e-02	3.579197590000000179e-02	-1.845250370000000098e-02	-1.499891830000000051e-02	1.279867705999999938e-01	6.807988648892750234e+02	6.316030000656562606e+02
7.850730000000000208e-03	4.753809999999999807e-03	4.104100000000000109e-02	-2.178329999999999861e-05	-5.420300000000000264e-05	0.000000000000000000e+00	5.353253499999999221e-02	-3.768096249999999814e-02	8.573401470000001356e-02	-6.843871960000000310e-02	-4.944493860000000185e-02	-5.924498230000001253e-02	-1.644044379999999930e-02	6.742644234550925830e+02	6.317101547452722343e+02
4.157720000000000572e-05	1.108260000000000018e-03	4.524490000000000456e-02	3.186290000000000151e-04	-5.420300000000000264e-05	0.000000000000000000e+00	3.267921779999998638e-02	-3.416496520000000120e-02	-7.603259179999999340e-02	-3.832172799999999848e-03	-1.153954033999999990e-01	-5.153409110000000543e-02	-6.566597219999999180e-02	6.772340374111640813e+02	6.322427568293663853e+02
4.158010000000000530e-05	7.788930000000000332e-03	3.496040000000000258e-02	-2.650679999999999768e-04	-5.420300000000000264e-05	0.000000000000000000e+00	4.615002289999999008e-02	9.317203929999999523e-02	-1.930506079999999916e-02	2.632013450000000171e-02	5.204012830000000200e-02	2.845968360000000058e-02	8.197714959999999329e-02	6.805739978081857089e+02	6.317093060837830762e+02
7.118669999999999685e-03	1.086450000000000089e-03	1.863040000000000182e-02	-4.174900000000000160e-04	-5.420300000000000264e-05	0.000000000000000000e+00	3.773066990000000648e-02	1.922986999999999960e-02	1.070339782000000045e-01	-6.297939800000000067e-03	-1.813085290000000099e-02	3.292871950000000186e-02	-4.808277829999999670e-02	6.753330863743491363e+02	6.312830100178158546e+02
4.766720000000000332e-05	1.093680000000000086e-03	-3.368079999999999859e-03	4.897680000000000176e-04	-1.972390000000000135e-04	-8.836479999999999801e-05	8.600965279999998880e-02	-7.123502099999999559e-02	2.927472240000000142e-02	-4.095820859999999702e-02	-1.326864940000000055e-02	-8.105160400000000279e-03	-3.664600719999999701e-02	6.746762909960779098e+02	6.328670590206933184e+02
4.157720000000000572e-05	1.087089999999999975e-03	4.260530000000000220e-03	-9.077620000000001358e-05	-5.420300000000000264e-05	0.000000000000000000e+00	4.823854000000000336e-02	-3.577616599999999814e-03	-1.108438615000000016e-01	3.383812919999999724e-02	5.015588799999999917e-03	-1.173149374999999939e-01	3.398143999999999969e-04	6.816300644386677732e+02	6.329546498196627908e+02
3.980349999999999931e-05	1.084569999999999979e-03	-3.389409999999999819e-03	-3.005300000000000245e-04	9.403819999999999692e-05	0.000000000000000000e+00	2.555398370000000127e-02	8.556522359999998995e-02	6.346300959999999491e-02	1.418234739999999980e-02	8.531879230000000147e-02	7.117816639999999251e-02	-1.386909480000000049e-02	6.780810211989597747e+02	6.314846341211033405e+02
4.377039999999999685e-05	1.087089999999999975e-03	-3.396440000000000136e-03	-9.077620000000001358e-05	1.180660000000000144e-05	0.000000000000000000e+00	1.461278689999999901e-02	-5.664135399999999966e-03	1.140954316999999996e-01	-5.446252029999999744e-02	8.131443089999999818e-02	-5.586273409999999856e-02	-5.002821390000000007e-02	6.759097942375714183e+02	6.320978590466759215e+02
