trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	csf	white_matter
-1.409629999999999911e-02	-9.670929999999999457e-03	-1.694040000000000129e-02	1.204559999999999919e-03	-0.000000000000000000e+00	4.312159999999999995e-04	0.000000000000000000e+00	-2.983919020000000075e-02	-3.130089679999999847e-02	5.853017619999999893e-02	-1.641364499999999928e-03	5.466816330000000279e-02	-3.251212009999999986e-02	4.735059131220577910e+02	4.541792053408543666e+02
-2.349270000000000178e-02	4.736730000000000107e-02	2.644130000000000091e-02	3.111500000000000008e-04	-1.013060000000000089e-04	2.697379999999999982e-04	1.676260299999999814e-01	3.958838320000000049e-02	-1.045231039999999952e-02	-3.640427429999999742e-02	-7.446847040000000029e-02	5.587024730000000189e-02	-3.015693850000000092e-02	4.723912056969343780e+02	4.536470637111772248e+02
-1.520130000000000092e-02	-8.657629999999998105e-02	1.262460000000000145e-02	7.009930000000000154e-04	-7.424269999999998219e-23	3.423839999999999935e-04	1.842414500000000011e-01	-4.775052579999999880e-02	-5.043643999999999905e-02	7.482806899999999706e-02	-4.842173090000000124e-02	4.487565489999999907e-02	2.249893000000000032e-02	4.718799691189915961e+02	4.534792744513439970e+02
-1.704559999999999756e-02	9.489639999999999187e-02	1.998300000000000076e-02	3.174459999999999825e-04	-2.688100000000000233e-04	2.834609999999999886e-04	2.262393999999999794e-01	9.875188170000000210e-02	-7.052784709999999901e-02	-4.514588590000000179e-02	-7.861738740000000225e-02	3.142105750000000197e-02	-1.921411900000000172e-02	4.709259156464340776e+02	4.538162497598539744e+02
-2.002390000000000073e-02	-8.626339999999999009e-02	3.001650000000000151e-02	-2.264659999999999829e-04	-0.000000000000000000e+00	3.606400000000000165e-04	2.386666500000000080e-01	-1.067108045000000061e-01	-7.702801830000000072e-02	2.421148940000000110e-02	7.951355900000000101e-03	-4.540714240000000290e-02	-4.772603000000000262e-03	4.736236420185392717e+02	4.541106579283563747e+02
-1.608120000000000036e-02	1.153329999999999980e-02	-1.898860000000000044e-03	1.323809999999999917e-04	-0.000000000000000000e+00	2.358820000000000025e-04	1.578350099999999978e-01	1.034950144000000016e-01	6.532700300000000328e-03	3.423663019999999974e-02	7.077377099999999921e-02	-3.058682189999999829e-02	-4.956695200000000613e-03	4.740769591714917510e+02	4.547168293667425019e+02
-2.348679999999999865e-02	-1.401289999999999914e-03	3.425109999999999960e-02	-1.244410000000000102e-04	-2.132340000000000255e-04	1.987570000000000081e-04	8.184919999999996920e-02	-1.215792878000000049e-01	6.597598770000000223e-02	-4.031274640000000187e-02	6.094717300000000032e-02	-2.321270229999999879e-02	6.072297100000000405e-03	4.768435252372585182e+02	4.546747161831090693e+02
-1.014849999999999906e-06	-2.683709999999999915e-02	7.455490000000000381e-03	7.356409999999998233e-05	-2.110690000000000081e-04	1.107139999999999974e-04	9.012786015000000261e-02	7.958702310000000113e-02	9.516116080000000532e-02	4.873340889999999703e-02	3.214089979999999735e-02	2.629637770000000166e-02	3.309641940000000032e-02	4.752082150037551855e+02	4.544002820950696560e+02
-2.346040000000000278e-02	3.013720000000000288e-02	3.427000000000000185e-02	-1.536879999999999963e-04	-2.206800000000000081e-04	1.151070000000000077e-04	1.193110001499999434e-01	-9.424597799999999415e-02	2.104908520000000130e-02	-6.620243200000000550e-02	-1.443340169999999915e-02	6.267875200000000077e-03	6.606005289999999919e-02	4.745478747574180716e+02	4.537492388150840270e+02
-5.277269999999999704e-03	-4.332340000000000496e-02	-8.749239999999996889e-05	2.691640000000000135e-04	-3.237159999999999886e-04	2.041479999999999977e-04	1.567476724000000377e-01	7.663636460000000650e-02	-1.487054250000000022e-02	4.093615180000000076e-02	1.665123569999999928e-02	3.216319599999999806e-03	1.021558184999999952e-01	4.751565537327342099e+02	4.541030105094378087e+02
